Assigned_driver_id,Request_id,store_id,Assigned_Driver_latitude,Assigned_Driver_longitude,Request_latitude,Request_longitude,store_latitude,store_longitude,Distance
220,80,680,23.88073204393826,91.20104993799822,23.87966831777121,91.20321807318545,23.881943755228498,91.1980437567493,0.9178137810592841
224,81,569,23.842065515633237,91.34430892162621,23.834767962192533,91.35106983717345,23.84194187692088,91.34444555400695,1.063705938025323
232,82,878,23.843113108376805,91.27547296648763,23.846450641489753,91.26924858452293,23.84562842643345,91.27563149485303,0.9357211901594611
215,83,676,23.81242120633504,91.32151388374325,23.771644519723143,91.34976759957723,23.80444280813274,91.3290960640978,5.385642962490577
293,84,148,23.86394803619607,91.28641047174554,23.876137524858,91.26959417859402,23.871500092224498,91.286866128253,2.671394615244109
205,85,876,23.86496289481843,91.33264111626367,23.87767866070493,91.32054105470105,23.872811807305226,91.33272311043298,2.2245264398476827
280,86,565,23.836018667215296,91.27892373022587,23.8317701228646,91.26784853348164,23.835989451886928,91.27935970661424,1.3057937762186413
273,87,147,23.91727137752879,91.26798089277882,23.899621235829898,91.26471249820175,23.91314917533505,91.26654580591678,1.996759323825746
204,88,561,23.90095495451646,91.21135254455203,23.91713529350716,91.23127455859513,23.902642626526216,91.21135973888555,2.775158390177773
232,89,878,23.843113108376805,91.27547296648763,23.850624887481903,91.26673199601163,23.84562842643345,91.27563149485303,1.3421610039713139
272,90,674,23.807058269964333,91.22385340201718,23.82829731803273,91.20364961397658,23.81558928737179,91.22118788235474,3.262452516479346
352,91,423,27.261924200649606,78.09206084841952,27.25374878406298,78.09328979678271,27.253984320013746,78.10342718922846,2.431342346081623
385,92,945,27.177382388744213,78.02507498993207,27.16696350410612,78.03036300709628,27.17170759065777,78.01493549303831,2.7997653008296943
361,93,426,27.22140536841307,78.1042217472946,27.210346408533592,78.10908511260405,27.21724063031098,78.11458165340105,2.0639531425412145
362,94,781,27.19841182754167,78.01992608139493,27.19573769909506,78.01662519477365,27.199109349602463,78.02060084526406,0.6456053339784938
343,95,786,27.255843256014785,77.94553562504258,27.228543580134943,77.95536169937375,27.24811353185416,77.9412831929273,3.5399343539782855
362,96,781,27.19841182754167,78.01992608139493,27.189682723333483,78.028806482886,27.199109349602463,78.02060084526406,1.4279691734034556
348,97,783,27.180837900940762,77.97347332171127,27.181831305999726,77.97893664920696,27.181933108583657,77.97797350528205,0.5574333960431576
327,98,787,27.128877120325225,77.9180602650362,27.131046878181465,77.9128736821529,27.134478571955338,77.92847721932122,2.794958662224665
309,99,631,27.267436570239703,77.92938653478723,27.265221909056283,77.93094405443485,27.26525277206901,77.93277799187405,0.5952217401573217
389,100,240,27.163626666616913,78.07330472151129,27.169025256800747,78.08440922506627,27.158525083003106,78.07462147669223,2.098885559156244
388,101,119,27.185471770570675,78.00166619346109,27.179527244994627,78.00402507120698,27.183655333868973,78.00176508841615,0.7127782104220234
371,102,233,27.187104421986213,78.0916421318952,27.178683064275024,78.0925131406657,27.1931836959146,78.09287015583467,2.2995930425960247
334,103,860,27.15569407660135,77.98419184528711,27.139654273978056,77.98571306982556,27.151568188913892,77.98565045845692,1.8057219124076496
323,104,429,27.149396490265058,77.88158087921198,27.15010499800618,77.8774656173431,27.139849045747305,77.89429852222288,3.6649619918494856
315,105,115,27.246334544507484,78.00062739661011,27.258349317840555,77.98940617390033,27.25292802600299,78.00761852934838,2.9060701424268665
330,106,857,27.145123881542887,78.04410812653475,27.125306532077555,78.06424593418006,27.14542880543919,78.05455990530561,3.468878358154496
353,107,785,27.21588272950336,78.01201279782762,27.22115098381281,78.04654892907246,27.214985321430657,78.01190662040898,3.5937921310161354
327,108,787,27.128877120325225,77.9180602650362,27.133238064659743,77.93393189041817,27.134478571955338,77.92847721932122,1.761534859915943
385,109,945,27.177382388744213,78.02507498993207,27.169678451784485,78.02898365591554,27.17170759065777,78.01493549303831,2.592896356658067
318,110,853,27.259891734250647,78.03026774028531,27.272164533065975,78.06203966497375,27.255954282982447,78.03496182694099,3.8647497437829808
362,111,781,27.19841182754167,78.01992608139493,27.192713672161158,78.05510234097328,27.199109349602463,78.02060084526406,3.5879139676938228
334,112,860,27.15569407660135,77.98419184528711,27.15671582794,77.97196093187966,27.151568188913892,77.98565045845692,1.9513540905659834
361,113,426,27.22140536841307,78.1042217472946,27.22358864195468,78.09100919509122,27.21724063031098,78.11458165340105,3.559607724784092
383,114,947,27.207630860797803,77.97892487320942,27.222169553022287,77.97371102164668,27.203776546025416,77.98067481421982,2.6202305296891093
318,115,853,27.259891734250647,78.03026774028531,27.260155890149765,78.05598128130589,27.255954282982447,78.03496182694099,2.7675431966886976
342,116,238,27.189453932991476,78.0012957214491,27.192193211811187,77.99760327939951,27.192703318438777,78.00190837394105,0.7959190673314203
330,117,789,27.145123881542887,78.04410812653475,27.158698525321952,78.05099053096349,27.148109134049324,78.05306013584023,2.141079495008179
362,118,781,27.19841182754167,78.01992608139493,27.193854797423125,78.01638573097519,27.199109349602463,78.02060084526406,0.8200743504975816
342,119,238,27.189453932991476,78.0012957214491,27.199229176625053,78.00559768775094,27.192703318438777,78.00190837394105,1.1785772059566297
338,120,941,27.21100601072671,77.91087239911417,27.172457035514014,77.89758319540937,27.211848153490074,77.91502713888993,5.1290326470769845
451,121,320,19.08922961955833,74.73323844695729,19.078553106098866,74.71934750471412,19.09041283115659,74.73301847587157,2.0836781669472084
473,122,883,19.098929903260203,74.81153118690217,19.071717825483177,74.81758323031023,19.08675307082946,74.81991669849845,3.305192771549738
434,123,888,18.989819379177902,74.74121151638381,18.973764001135667,74.72413153773931,19.00608165834613,74.74934443696901,6.465829445157926
444,124,496,19.064831970257927,74.6810440939262,19.052296437200127,74.69465346464698,19.06448620443362,74.67989661257621,2.1863444311556455
469,125,500,19.09601874534581,74.737263429979,19.088578378249046,74.74390437070964,19.094256487115235,74.73854735772782,1.083779936623317
473,126,883,19.098929903260203,74.81153118690217,19.08915724958292,74.84428177949775,19.08675307082946,74.81991669849845,4.189692034144915
470,127,319,19.00661294346303,74.66384086878409,18.98738239592453,74.68310482734827,18.98957336365071,74.6795910410159,2.95891310714505
436,128,220,19.09243736854317,74.77352171590238,19.089310676071136,74.77359320481789,19.090021554701597,74.77932568323367,1.2739481474452123
472,129,314,19.13044835378554,74.74866117235705,19.167077645475942,74.76592285882585,19.138666620322088,74.73898135061974,5.6084850432634585
477,130,492,19.091292211075697,74.8676849743368,19.11444739978187,74.86073517590664,19.10363670121472,74.87108327746505,3.0391773765149246
499,131,884,19.09463211366884,74.69380527585864,19.091807666669677,74.70647169312996,19.094014934581182,74.69783690133663,1.3690912413965346
488,132,491,19.106173210306576,74.8062637917714,19.152050347163993,74.8325919251698,19.105543501960575,74.80832288466529,5.993072505838229
459,133,494,19.016657027399862,74.81639993706114,19.034924178522008,74.81030942698753,18.99419173988552,74.82028451621467,7.1802441755667115
457,134,311,19.141469600944212,74.71759877424286,19.14984688869227,74.71168471212285,19.142178482538643,74.72658710526471,2.73006025615709
483,135,881,19.11977868877111,74.70366334141295,19.12337531358395,74.69100721037415,19.125793500826994,74.70215877392536,1.8892627683716494
473,136,883,19.098929903260203,74.81153118690217,19.082004491863565,74.82735219068725,19.08675307082946,74.81991669849845,2.5584923027191557
446,137,499,19.075674397903924,74.67574452111903,19.098140256697032,74.66869115375142,19.081348991408206,74.68010082999527,2.998459683182523
470,138,219,19.00661294346303,74.66384086878409,19.016914857145725,74.64402291432697,19.006711471131524,74.6645353393479,2.5105383119465765
458,139,890,19.169805798998414,74.70602415662243,19.184411146057286,74.7141862139194,19.177330220273124,74.69207076266608,4.139940123031872
487,140,889,19.10448982505316,74.73509550659419,19.103020009323163,74.71748586091888,19.103918736728954,74.73453907609708,1.880905535966221
457,141,311,19.141469600944212,74.71759877424286,19.17148445714615,74.72463709922535,19.142178482538643,74.72658710526471,4.212587576845257
486,142,216,19.126645828460017,74.75419654929838,19.128538939491257,74.75222982649454,19.124099584825885,74.76294407972898,2.190708043477694
463,143,211,19.11449559552294,74.65435367723661,19.128356728055305,74.63365990776983,19.125531304887357,74.65648440356856,3.6657198211227744
473,144,883,19.098929903260203,74.81153118690217,19.058706769094794,74.81730302634125,19.08675307082946,74.81991669849845,4.7461410622308176
488,145,491,19.106173210306576,74.8062637917714,19.131913507093092,74.79736636638276,19.105543501960575,74.80832288466529,3.3774628987432282
489,146,217,19.087825673998537,74.7625819479344,19.07421519671025,74.75452303185783,19.093106222449386,74.76036631392464,2.8201360236988506
470,147,219,19.00661294346303,74.66384086878409,19.023052308515737,74.71460713149813,19.006711471131524,74.6645353393479,5.642528356959096
451,148,320,19.08922961955833,74.73323844695729,19.087970150544464,74.72930940913845,19.09041283115659,74.73301847587157,0.6086391924376244
483,149,881,19.11977868877111,74.70366334141295,19.121219847028144,74.68501947239577,19.125793500826994,74.70215877392536,2.5583141543156707
487,150,889,19.10448982505316,74.73509550659419,19.122141970923597,74.74287740063404,19.103918736728954,74.73453907609708,2.2939206003521035
506,151,57,22.91253053083691,72.77891447707576,22.931496013759816,72.77357524192516,22.937903569122774,72.80699103590452,7.523707929692526
556,152,904,23.04471287279366,72.6383056926276,23.034791700370803,72.62980547819286,23.031242978181982,72.63790106278095,2.4159596822051386
507,153,60,22.980524886665215,72.72273273621212,23.00062523570723,72.72212346528023,22.99455087137638,72.72617854349875,2.391786776989924
507,154,60,22.980524886665215,72.72273273621212,22.97029658527511,72.70275363199775,22.99455087137638,72.72617854349875,5.207867721547246
525,155,54,23.11492126198633,72.71189975593693,23.087161828788982,72.78797477011592,23.14002869125374,72.72659398279838,11.770637858014247
595,156,902,23.094239139018423,72.48633498266656,23.09171445294801,72.47979505379581,23.09346172067303,72.4803789823887,0.8185678059352572
529,157,486,22.910908584434264,72.58725899101573,22.908624796063652,72.5399040805247,22.894745705965732,72.54721656801263,6.193434451954417
537,158,256,22.839728609968734,72.4377419317229,22.82192366242195,72.53960234526565,22.81703781057097,72.50009488086498,10.955800623737051
595,159,902,23.094239139018423,72.48633498266656,23.175076140588708,72.38530845008292,23.09346172067303,72.4803789823887,13.914213793890331
525,160,54,23.11492126198633,72.71189975593693,23.10351132402847,72.75765698466921,23.14002869125374,72.72659398279838,8.325963685955877
541,161,483,23.035677663455512,72.43527639176362,23.059612002589457,72.44734133067965,23.0268672358903,72.42929522876618,5.237668420081233
519,162,487,23.134254107997617,72.52076374118003,23.15066949067208,72.5249317960666,23.141197721456237,72.49404920464508,6.167195884579742
591,163,910,22.88016082862677,72.62833643074246,22.857865045562527,72.64033675238686,22.872596882278913,72.60782952099495,5.9746613899185474
580,164,485,23.03885794238791,72.53705948587869,23.0355674060976,72.52008401410835,23.037685827102766,72.54739547613599,3.8702731672399757
580,165,485,23.03885794238791,72.53705948587869,23.059650734458423,72.54522735524549,23.037685827102766,72.54739547613599,3.51808538997485
516,166,55,22.967422788370243,72.54013419144269,22.942684645742677,72.45342032868635,22.961309445535793,72.53756194308137,9.589834587724496
566,167,257,22.988205548779938,72.64368682629909,22.98598368742022,72.6654685808892,22.978416082417542,72.64558487324327,3.3082977882975877
589,168,109,22.930404686075992,72.4996897679336,22.845644201104733,72.47679862753928,22.871441365443328,72.5013093778661,10.371086222883877
531,169,489,23.073955426809068,72.65707487708225,23.05545255998341,72.63835522378332,23.07731653554742,72.64299195639109,3.965352582470816
588,170,908,23.052037587115912,72.60353201201697,23.068097229663724,72.61120266848376,23.056149935946927,72.59042249890973,3.9240193005988138
519,171,487,23.134254107997617,72.52076374118003,23.168288781878413,72.46250296100055,23.141197721456237,72.49404920464508,7.251822504680966
529,172,486,22.910908584434264,72.58725899101573,22.89633858064568,72.54280566011555,22.894745705965732,72.54721656801263,4.963293919592675
518,173,259,23.044888079826567,72.5726151144151,23.038961934937436,72.58840542740715,23.043384532288652,72.57467162524784,1.7576188890737927
541,174,483,23.035677663455512,72.43527639176362,22.98264490139518,72.4248475975896,23.0268672358903,72.42929522876618,6.093480906994817
556,175,904,23.04471287279366,72.6383056926276,23.026409310119185,72.6222876154354,23.031242978181982,72.63790106278095,3.184115821203468
530,176,254,23.022444288623202,72.58774934655912,23.008997000822898,72.59958053842472,23.023160369050014,72.58917177977355,2.067260959087062
518,177,259,23.044888079826567,72.5726151144151,23.069124014078056,72.57646041691339,23.043384532288652,72.57467162524784,3.136702883769443
519,178,487,23.134254107997617,72.52076374118003,23.1883467056147,72.41954487245239,23.141197721456237,72.49404920464508,12.085145836206015
537,179,256,22.839728609968734,72.4377419317229,22.811638742564316,72.54482189893669,22.81703781057097,72.50009488086498,11.493794590231944
506,180,57,22.91253053083691,72.77891447707576,22.984983713318957,72.8078908503509,22.937903569122774,72.80699103590452,9.264262838697647
699,181,657,23.67872206592237,92.70195256368014,23.674918631085156,92.71160525380374,23.65591497285108,92.69965188595057,4.985531656190868
605,182,656,23.667509907305984,92.65836898868045,23.6460776765774,92.67420138205455,23.665478510753974,92.67961518120296,4.402166773277097
669,183,79,23.76923867141365,92.69859403667438,23.783164969131995,92.68958765195731,23.7812545022002,92.68684361497837,2.1438443116979133
674,184,577,23.8463276697995,92.66648576398447,23.850641143783278,92.68132162030811,23.843948390787393,92.67019228466118,1.8151515203172508
630,185,298,23.789279197873814,92.76532495498827,23.79455144287397,92.77219403258147,23.781822967360153,92.77509693393091,2.740449673537709
640,186,580,23.767740792556125,92.8406105891009,23.792492280152604,92.82376448601728,23.766928846075228,92.81984535124201,4.9854525211054765
675,187,300,23.66919999739735,92.79131245726413,23.683404378424154,92.7502217878279,23.666674524894418,92.78935297834899,4.742311662691892
606,188,870,23.733536555888787,92.71698869284768,23.714079068031065,92.71739667885821,23.72560250943421,92.7173365951935,2.164299050435466
669,189,573,23.76923867141365,92.69859403667438,23.766875158734656,92.7136734557947,23.764474577926485,92.70109094698513,1.8955268936858993
677,190,578,23.72771336534911,92.75866812501455,23.69667428913058,92.74215806369767,23.722582743101356,92.75589719337715,3.838936344450719
620,191,576,23.656714921326575,92.78681303523241,23.654938997347603,92.75752715564161,23.646559441656645,92.78021812957101,3.8058728784400655
625,192,71,23.67184303289143,92.6287266105129,23.676520238521277,92.63025328932409,23.670669947027136,92.61398632706253,3.2865365811966467
640,193,580,23.767740792556125,92.8406105891009,23.775587718710362,92.82593958565604,23.766928846075228,92.81984535124201,3.2603517203690844
636,194,653,23.76559312728683,92.60259863875201,23.777974936052548,92.61150046366508,23.771478768346935,92.59349002215146,3.1046121806108324
606,195,870,23.733536555888787,92.71698869284768,23.722129096971567,92.71113231718724,23.72560250943421,92.7173365951935,1.6232542774524448
669,196,573,23.76923867141365,92.69859403667438,23.789554974418202,92.70425811872882,23.764474577926485,92.70109094698513,3.3949043774300995
678,197,291,23.741703819460568,92.72281053992326,23.744017080500615,92.7188961859704,23.74270263884526,92.72075694486179,0.4759312027782317
659,198,865,23.74675330482365,92.71335282819068,23.750687896058498,92.7090098420443,23.746251605349414,92.71502866443821,0.9659737628172875
605,199,656,23.667509907305984,92.65836898868045,23.65789529191151,92.66408524738775,23.665478510753974,92.67961518120296,3.967940801297634
677,200,578,23.72771336534911,92.75866812501455,23.715531353432926,92.75502735239493,23.722582743101356,92.75589719337715,1.4254867846364976
673,201,654,23.73892350089021,92.80367723335767,23.75036878758392,92.7976759553364,23.738670329782174,92.8122595023804,2.8476887954378562
601,202,299,23.708957568089332,92.72274807629279,23.68986547075094,92.71013119321535,23.717757946005708,92.72773612335922,4.684669638781938
691,203,658,23.77388487381032,92.73398791144999,23.768456581158226,92.74128689025466,23.772354745709308,92.72173073779102,3.2955722754705468
640,204,580,23.767740792556125,92.8406105891009,23.767120108091756,92.8135546087705,23.766928846075228,92.81984535124201,2.7556191564568717
601,205,299,23.708957568089332,92.72274807629279,23.716606790943857,92.73686534418461,23.717757946005708,92.72773612335922,2.0406364519248696
656,206,80,23.73198035627561,92.70134373219767,23.71635838571274,92.7002268398769,23.72569378921867,92.69748069878082,1.8770843125491785
656,207,80,23.73198035627561,92.70134373219767,23.69690398422251,92.70716995732856,23.72569378921867,92.69748069878082,4.151866052881266
675,208,300,23.66919999739735,92.79131245726413,23.672875635254968,92.79904725765665,23.666674524894418,92.78935297834899,1.5487291639134768
699,209,657,23.67872206592237,92.70195256368014,23.659726223787136,92.69690290880706,23.65591497285108,92.69965188595057,3.054761113326439
670,210,295,23.72613287106483,92.68868358062755,23.71532979425977,92.69515486922842,23.727257033446897,92.69380157974612,1.8691632844296397
768,211,473,26.463374520833934,74.6506621295544,26.479999300189135,74.69431428444568,26.46429550039746,74.65287274659585,4.722028641907577
727,212,475,26.406665488039287,74.56804422164124,26.369468069010477,74.56594921303603,26.4071613819668,74.56942922266772,4.354164112237662
755,213,480,26.47382366867749,74.6300304403522,26.48473101901324,74.57883077951998,26.47515215988964,74.62905714508308,5.287871558667636
755,214,480,26.47382366867749,74.6300304403522,26.463229672411003,74.60829242275948,26.47515215988964,74.62905714508308,2.6321769906494987
755,215,480,26.47382366867749,74.6300304403522,26.494220509780195,74.63700096570852,26.47515215988964,74.62905714508308,2.43956263756579
755,216,480,26.47382366867749,74.6300304403522,26.525235104851443,74.62708064555841,26.47515215988964,74.62905714508308,5.749095586733825
766,217,479,26.433352909359385,74.68792776587863,26.38124710357303,74.72698634914396,26.4372039614061,74.67284363144358,9.795195802851294
755,218,480,26.47382366867749,74.6300304403522,26.471818146217455,74.59710891096579,26.47515215988964,74.62905714508308,3.378161910626071
766,219,479,26.433352909359385,74.68792776587863,26.45579310386896,74.7707945216602,26.4372039614061,74.67284363144358,11.530248698645156
727,220,475,26.406665488039287,74.56804422164124,26.431945100428894,74.59131546254991,26.4071613819668,74.56942922266772,3.66204475793817
798,221,477,26.402783367696053,74.62972481042749,26.343687384871927,74.62048305452646,26.393072713842965,74.63458376777257,6.8515057979578655
