store_id,operator_id,city_id,location_latitude,location_longitude,contact_email,contact_mobile,start_time,end_time,list_of_items,inventory_capacity
30,1,10,9.545033116323085,76.36434136939843,store30@alappuzha.com,9573895130,2024-10-18 09:00:00,2024-10-18 21:00:00,[],418.9752000754689
31,1,16,20.915309580316745,77.83462689322425,store31@amaravati.com,9543095154,2024-10-18 09:00:00,2024-10-18 21:00:00,[],494.45586550703473
32,1,16,20.880829672477425,77.8556170052722,store32@amaravati.com,9807586997,2024-10-18 09:00:00,2024-10-18 21:00:00,[],199.25282664733203
33,1,16,20.930264884952226,77.70844675622682,store33@amaravati.com,9500239296,2024-10-18 09:00:00,2024-10-18 21:00:00,[],107.3002253927923
34,1,16,20.902771356472076,77.77596091071074,store34@amaravati.com,9136000556,2024-10-18 09:00:00,2024-10-18 21:00:00,[],117.68542040903452
35,1,16,20.928962898231322,77.74456945355556,store35@amaravati.com,9580040092,2024-10-18 09:00:00,2024-10-18 21:00:00,[],490.01275379362744
36,1,16,20.915673921597904,77.70971480636005,store36@amaravati.com,9242343123,2024-10-18 09:00:00,2024-10-18 21:00:00,[],344.0525586513703
37,1,16,20.933289568506755,77.77907700672259,store37@amaravati.com,9119183644,2024-10-18 09:00:00,2024-10-18 21:00:00,[],207.9535451217492
38,1,16,21.036927275889227,77.78619661659577,store38@amaravati.com,9768111398,2024-10-18 09:00:00,2024-10-18 21:00:00,[],187.23724737754281
39,1,16,20.925537899440563,77.75200506025583,store39@amaravati.com,9413877537,2024-10-18 09:00:00,2024-10-18 21:00:00,[],315.26781348943723
40,1,16,20.87542176547386,77.72337800241698,store40@amaravati.com,9833910684,2024-10-18 09:00:00,2024-10-18 21:00:00,[],157.94530163743966
41,1,2,19.464633006312134,78.21412000763564,store41@adilabad.com,9069491025,2024-10-18 09:00:00,2024-10-18 21:00:00,[],151.45333743081267
42,1,2,19.489104529077206,78.37582968310804,store42@adilabad.com,9189592640,2024-10-18 09:00:00,2024-10-18 21:00:00,[],450.7188868418996
43,1,2,19.399947717851216,78.31110577396564,store43@adilabad.com,9572429683,2024-10-18 09:00:00,2024-10-18 21:00:00,[],444.40537453773624
44,1,2,19.35785363559614,78.27763752681025,store44@adilabad.com,9543575088,2024-10-18 09:00:00,2024-10-18 21:00:00,[],123.52835732739905
45,1,2,19.441849044151517,78.4162309347443,store45@adilabad.com,9297401700,2024-10-18 09:00:00,2024-10-18 21:00:00,[],476.7173787541918
46,1,2,19.37747626817208,78.29385954353687,store46@adilabad.com,9890371498,2024-10-18 09:00:00,2024-10-18 21:00:00,[],351.1262364206816
47,1,2,19.366671310394032,78.25799324926062,store47@adilabad.com,9809774157,2024-10-18 09:00:00,2024-10-18 21:00:00,[],260.25963078295865
48,1,2,19.326130650379863,78.30394672662432,store48@adilabad.com,9860959624,2024-10-18 09:00:00,2024-10-18 21:00:00,[],337.5271177189297
49,1,2,19.363796344727707,78.25579663157437,store49@adilabad.com,9828127793,2024-10-18 09:00:00,2024-10-18 21:00:00,[],303.4848243056448
50,1,2,19.425003592095656,78.29683867932008,store50@adilabad.com,9058390580,2024-10-18 09:00:00,2024-10-18 21:00:00,[],281.9420048968067
51,1,14,27.474356074078322,76.85226923461211,store51@alwar.com,9524037076,2024-10-18 09:00:00,2024-10-18 21:00:00,[],257.48560514017913
52,1,14,27.688640173186393,76.68177073046871,store52@alwar.com,9066104374,2024-10-18 09:00:00,2024-10-18 21:00:00,[],424.2715636947226
53,1,14,27.538700549808667,76.610498886295,store53@alwar.com,9257854470,2024-10-18 09:00:00,2024-10-18 21:00:00,[],475.7052687951904
54,1,14,27.539625434073326,76.4872223039776,store54@alwar.com,9197724619,2024-10-18 09:00:00,2024-10-18 21:00:00,[],325.6726798336308
55,1,14,27.55963078082401,76.68620989821711,store55@alwar.com,9959145303,2024-10-18 09:00:00,2024-10-18 21:00:00,[],199.7325410918508
56,1,14,27.58056934813703,76.6596485876939,store56@alwar.com,9344165543,2024-10-18 09:00:00,2024-10-18 21:00:00,[],449.02268146221826
57,1,14,27.771105678017793,76.5232933810782,store57@alwar.com,9077251908,2024-10-18 09:00:00,2024-10-18 21:00:00,[],322.8042879077377
58,1,14,27.63059103764767,76.49502892982856,store58@alwar.com,9614878590,2024-10-18 09:00:00,2024-10-18 21:00:00,[],216.07581144811985
59,1,14,27.361925009414822,76.49189854009657,store59@alwar.com,9717143049,2024-10-18 09:00:00,2024-10-18 21:00:00,[],127.71013921111054
60,1,14,27.407958887675598,76.68269861185642,store60@alwar.com,9023803527,2024-10-18 09:00:00,2024-10-18 21:00:00,[],243.44321582329337
61,1,24,23.21295495559177,87.98450891278974,store61@barddhaman.com,9111153370,2024-10-18 09:00:00,2024-10-18 21:00:00,[],289.7194242711243
62,1,24,23.1241999687474,87.81682656687056,store62@barddhaman.com,9229743271,2024-10-18 09:00:00,2024-10-18 21:00:00,[],125.04667337811375
63,1,24,23.405203690749914,87.86276560716573,store63@barddhaman.com,9828882724,2024-10-18 09:00:00,2024-10-18 21:00:00,[],203.3592392861464
64,1,24,23.335146100410086,87.91630045675133,store64@barddhaman.com,9016339054,2024-10-18 09:00:00,2024-10-18 21:00:00,[],232.58767870263904
65,1,24,23.174624689172425,87.77377117257227,store65@barddhaman.com,9582321310,2024-10-18 09:00:00,2024-10-18 21:00:00,[],242.62394306319584
66,1,24,23.26515061850682,87.82178143336675,store66@barddhaman.com,9542859079,2024-10-18 09:00:00,2024-10-18 21:00:00,[],110.81764278846347
67,1,24,23.298793353533124,87.95521889475195,store67@barddhaman.com,9663758089,2024-10-18 09:00:00,2024-10-18 21:00:00,[],254.0657341254092
68,1,24,23.29117976648388,87.8792089245952,store68@barddhaman.com,9599462468,2024-10-18 09:00:00,2024-10-18 21:00:00,[],459.61923767941425
69,1,24,23.243321580211617,87.87222558859624,store69@barddhaman.com,9321866729,2024-10-18 09:00:00,2024-10-18 21:00:00,[],393.39485296200155
70,1,24,23.434828986297727,87.82634018114707,store70@barddhaman.com,9837677556,2024-10-18 09:00:00,2024-10-18 21:00:00,[],434.11637195598314
71,1,17,31.596040391694626,74.91418603348252,store71@amritsar.com,9499186312,2024-10-18 09:00:00,2024-10-18 21:00:00,[],368.5405430869904
72,1,17,31.622772356190865,74.8745390872441,store72@amritsar.com,9139481461,2024-10-18 09:00:00,2024-10-18 21:00:00,[],488.1830876146553
73,1,17,31.622062940490157,74.84774218130401,store73@amritsar.com,9790596598,2024-10-18 09:00:00,2024-10-18 21:00:00,[],105.01592290859611
74,1,17,31.553181562434467,74.8691817195638,store74@amritsar.com,9739381911,2024-10-18 09:00:00,2024-10-18 21:00:00,[],242.12826771264164
75,1,17,31.654889064965854,74.88985036530568,store75@amritsar.com,9002073699,2024-10-18 09:00:00,2024-10-18 21:00:00,[],353.9183418868937
76,1,17,31.67610107887475,74.85978085335958,store76@amritsar.com,9054506761,2024-10-18 09:00:00,2024-10-18 21:00:00,[],222.77719520910182
77,1,17,31.69936984785643,74.85593867594163,store77@amritsar.com,9794476716,2024-10-18 09:00:00,2024-10-18 21:00:00,[],343.94785249839987
78,1,17,31.686099790917847,74.85131452058948,store78@amritsar.com,9449455368,2024-10-18 09:00:00,2024-10-18 21:00:00,[],210.36091587590184
79,1,17,31.677473735140715,74.77962648707515,store79@amritsar.com,9097890284,2024-10-18 09:00:00,2024-10-18 21:00:00,[],372.9801395499019
80,1,17,31.66223909348807,75.01316581526169,store80@amritsar.com,9553977466,2024-10-18 09:00:00,2024-10-18 21:00:00,[],286.6326587529785
81,1,15,30.462305366608817,76.90021280104772,store81@ambala.com,9667635713,2024-10-18 09:00:00,2024-10-18 21:00:00,[],185.71793892692494
82,1,15,30.37591983635501,76.80424139648984,store82@ambala.com,9528725442,2024-10-18 09:00:00,2024-10-18 21:00:00,[],471.39388840303116
83,1,15,30.334043763393105,76.82592519553037,store83@ambala.com,9718309744,2024-10-18 09:00:00,2024-10-18 21:00:00,[],131.2029482547153
84,1,15,30.354568825660984,76.82560314222765,store84@ambala.com,9823968850,2024-10-18 09:00:00,2024-10-18 21:00:00,[],314.1596081093707
85,1,15,30.35246234679363,76.76095945914355,store85@ambala.com,9125458686,2024-10-18 09:00:00,2024-10-18 21:00:00,[],194.6996796793165
86,1,15,30.55403553940774,76.76211028585838,store86@ambala.com,9049736929,2024-10-18 09:00:00,2024-10-18 21:00:00,[],220.9137273989696
87,1,15,30.23901194317882,76.67312995756853,store87@ambala.com,9803107784,2024-10-18 09:00:00,2024-10-18 21:00:00,[],478.1264508923427
88,1,15,30.18285212603963,76.73213070329102,store88@ambala.com,9738624355,2024-10-18 09:00:00,2024-10-18 21:00:00,[],114.69765326662862
89,1,15,30.303340320942183,76.76424445107857,store89@ambala.com,9580391722,2024-10-18 09:00:00,2024-10-18 21:00:00,[],245.349193372278
90,1,15,30.3081245416865,76.84675272136158,store90@ambala.com,9974804128,2024-10-18 09:00:00,2024-10-18 21:00:00,[],122.89257894258205
91,1,8,26.448566570942486,74.75060149422205,store91@ajmer.com,9961972866,2024-10-18 09:00:00,2024-10-18 21:00:00,[],293.97046613009013
92,1,8,26.445806630815795,74.66557321410347,store92@ajmer.com,9175488975,2024-10-18 09:00:00,2024-10-18 21:00:00,[],374.68099787906874
93,1,8,26.440188201247995,74.59966068186854,store93@ajmer.com,9440167609,2024-10-18 09:00:00,2024-10-18 21:00:00,[],151.26811169761356
94,1,8,26.3880264328487,74.64977785855835,store94@ajmer.com,9922430759,2024-10-18 09:00:00,2024-10-18 21:00:00,[],158.45428675539117
95,1,8,26.473804442594638,74.63397438492993,store95@ajmer.com,9320881321,2024-10-18 09:00:00,2024-10-18 21:00:00,[],417.13911761806196
96,1,8,26.457088202709787,74.640520905067,store96@ajmer.com,9858894401,2024-10-18 09:00:00,2024-10-18 21:00:00,[],354.51936839676546
97,1,8,26.4523847271958,74.74479910252724,store97@ajmer.com,9048182179,2024-10-18 09:00:00,2024-10-18 21:00:00,[],221.99548908965258
98,1,8,26.49877776890641,74.6012685799061,store98@ajmer.com,9244117254,2024-10-18 09:00:00,2024-10-18 21:00:00,[],229.75499805150693
99,1,8,26.445370060630626,74.73092143582241,store99@ajmer.com,9830550747,2024-10-18 09:00:00,2024-10-18 21:00:00,[],241.49587219366637
100,1,8,26.451815470570544,74.63909370207135,store100@ajmer.com,9818036110,2024-10-18 09:00:00,2024-10-18 21:00:00,[],342.57111370130747
101,2,22,28.758671274280406,79.01700179313531,store101@bamanpuri.com,9350153508,2024-10-18 09:00:00,2024-10-18 21:00:00,[],353.7562182465963
102,2,22,28.739535401623073,78.90352380669546,store102@bamanpuri.com,9307521966,2024-10-18 09:00:00,2024-10-18 21:00:00,[],184.51516244781533
103,2,22,28.925179040694353,79.05561379291238,store103@bamanpuri.com,9032408595,2024-10-18 09:00:00,2024-10-18 21:00:00,[],371.43524890231424
104,2,22,28.77913530327786,79.127876665203,store104@bamanpuri.com,9822760228,2024-10-18 09:00:00,2024-10-18 21:00:00,[],488.8105755592021
105,2,22,28.80793575501807,79.0364254933467,store105@bamanpuri.com,9944750142,2024-10-18 09:00:00,2024-10-18 21:00:00,[],415.46386790895474
106,2,22,28.819628277813894,79.13697144102798,store106@bamanpuri.com,9402358266,2024-10-18 09:00:00,2024-10-18 21:00:00,[],250.64235441305226
107,2,22,28.667927056599606,78.96330814801424,store107@bamanpuri.com,9286419622,2024-10-18 09:00:00,2024-10-18 21:00:00,[],489.03836813252707
108,2,22,28.77120927133117,79.24160391802816,store108@bamanpuri.com,9023976589,2024-10-18 09:00:00,2024-10-18 21:00:00,[],457.15435608158657
109,2,22,28.801553801877677,79.05885989164524,store109@bamanpuri.com,9680238429,2024-10-18 09:00:00,2024-10-18 21:00:00,[],473.6556151273422
110,2,22,28.66354416703394,79.0121105956365,store110@bamanpuri.com,9579138195,2024-10-18 09:00:00,2024-10-18 21:00:00,[],184.98202108110928
111,2,16,20.99983399574571,77.7995388924434,store111@amaravati.com,9348209440,2024-10-18 09:00:00,2024-10-18 21:00:00,[],367.9968901459536
112,2,16,20.940912292295216,77.74749016134045,store112@amaravati.com,9506243284,2024-10-18 09:00:00,2024-10-18 21:00:00,[],144.99975586200657
113,2,16,20.948652684027632,77.69949331666875,store113@amaravati.com,9912514698,2024-10-18 09:00:00,2024-10-18 21:00:00,[],157.1460882975959
114,2,16,20.939370309974077,77.7420142809692,store114@amaravati.com,9764519900,2024-10-18 09:00:00,2024-10-18 21:00:00,[],318.019187579298
115,2,16,20.90176583324065,77.76661135354374,store115@amaravati.com,9111246383,2024-10-18 09:00:00,2024-10-18 21:00:00,[],343.30152803119086
116,2,16,20.96130590887705,77.7372829436281,store116@amaravati.com,9109921405,2024-10-18 09:00:00,2024-10-18 21:00:00,[],288.5375646330734
117,2,16,20.883951781210527,77.75866201934554,store117@amaravati.com,9558733031,2024-10-18 09:00:00,2024-10-18 21:00:00,[],462.70613909227916
118,2,16,20.935331208273276,77.75029761646475,store118@amaravati.com,9698658991,2024-10-18 09:00:00,2024-10-18 21:00:00,[],473.736109347011
119,2,16,20.934127805010085,77.75355165221896,store119@amaravati.com,9974993159,2024-10-18 09:00:00,2024-10-18 21:00:00,[],238.31086222720774
120,2,16,20.894183659532377,77.70693006752371,store120@amaravati.com,9199651960,2024-10-18 09:00:00,2024-10-18 21:00:00,[],468.1711926925686
121,2,23,34.17755293813856,74.27201685716274,store121@baramula.com,9395215873,2024-10-18 09:00:00,2024-10-18 21:00:00,[],340.91016344044834
122,2,23,34.14975461065464,74.27917249708555,store122@baramula.com,9114269188,2024-10-18 09:00:00,2024-10-18 21:00:00,[],211.54997061495874
123,2,23,34.11349445611804,74.27633558148808,store123@baramula.com,9766647704,2024-10-18 09:00:00,2024-10-18 21:00:00,[],373.4018827235166
124,2,23,34.25601352454599,74.38598630411164,store124@baramula.com,9433371501,2024-10-18 09:00:00,2024-10-18 21:00:00,[],376.98513534439394
125,2,23,34.201717560099624,74.32195670622059,store125@baramula.com,9490477791,2024-10-18 09:00:00,2024-10-18 21:00:00,[],258.94809504358886
126,2,23,34.2112953099886,74.39185766338754,store126@baramula.com,9319005349,2024-10-18 09:00:00,2024-10-18 21:00:00,[],332.4371936947306
127,2,23,34.27433844750282,74.48260870292762,store127@baramula.com,9972974827,2024-10-18 09:00:00,2024-10-18 21:00:00,[],196.28598107503348
128,2,23,34.19478697062709,74.37443386111592,store128@baramula.com,9379309170,2024-10-18 09:00:00,2024-10-18 21:00:00,[],403.95498302301985
129,2,23,34.11421323481943,74.40705911652505,store129@baramula.com,9029016365,2024-10-18 09:00:00,2024-10-18 21:00:00,[],126.79897895412623
130,2,23,34.207339094649484,74.35268375817446,store130@baramula.com,9239998896,2024-10-18 09:00:00,2024-10-18 21:00:00,[],343.2372587543126
131,2,10,9.481408678622,76.32890590853489,store131@alappuzha.com,9053575668,2024-10-18 09:00:00,2024-10-18 21:00:00,[],226.81575409850004
132,2,10,9.482661111271671,76.2225771341224,store132@alappuzha.com,9785087029,2024-10-18 09:00:00,2024-10-18 21:00:00,[],461.67689686816453
133,2,10,9.463582226365492,76.41042215713951,store133@alappuzha.com,9474912880,2024-10-18 09:00:00,2024-10-18 21:00:00,[],430.48003390119396
134,2,10,9.500364193506654,76.35385947127585,store134@alappuzha.com,9114989080,2024-10-18 09:00:00,2024-10-18 21:00:00,[],147.32809038446723
135,2,10,9.48938909240971,76.2386675497148,store135@alappuzha.com,9199172864,2024-10-18 09:00:00,2024-10-18 21:00:00,[],489.3217436859647
136,2,10,9.452237634075937,76.36526991400099,store136@alappuzha.com,9955598276,2024-10-18 09:00:00,2024-10-18 21:00:00,[],300.0909696616628
137,2,10,9.545734399555942,76.37244768776092,store137@alappuzha.com,9527634621,2024-10-18 09:00:00,2024-10-18 21:00:00,[],167.9117215430609
138,2,10,9.465356421531025,76.43490898458748,store138@alappuzha.com,9171210499,2024-10-18 09:00:00,2024-10-18 21:00:00,[],265.98977456587994
139,2,10,9.483542741043792,76.35049329672988,store139@alappuzha.com,9935889049,2024-10-18 09:00:00,2024-10-18 21:00:00,[],439.71097951711664
140,2,10,9.494075723952045,76.33950582109573,store140@alappuzha.com,9735313993,2024-10-18 09:00:00,2024-10-18 21:00:00,[],113.56399778741921
141,2,1,30.14670248228109,74.1936192146248,store141@abohar.com,9687206937,2024-10-18 09:00:00,2024-10-18 21:00:00,[],241.8654262049916
142,2,1,30.14916107017528,74.20099434360014,store142@abohar.com,9573205216,2024-10-18 09:00:00,2024-10-18 21:00:00,[],246.37330598491823
143,2,1,30.191187382612412,74.23569672130978,store143@abohar.com,9365355506,2024-10-18 09:00:00,2024-10-18 21:00:00,[],296.94467491860235
144,2,1,30.13636617963418,74.2167526582804,store144@abohar.com,9297415727,2024-10-18 09:00:00,2024-10-18 21:00:00,[],306.33870768723193
145,2,1,30.128323103356546,74.15146240601123,store145@abohar.com,9190313000,2024-10-18 09:00:00,2024-10-18 21:00:00,[],408.46225341363765
146,2,1,30.17630797864598,74.12801217504389,store146@abohar.com,9566814967,2024-10-18 09:00:00,2024-10-18 21:00:00,[],245.1105331457768
147,2,1,30.138237379061078,74.23406789849274,store147@abohar.com,9087209780,2024-10-18 09:00:00,2024-10-18 21:00:00,[],208.4283379298937
148,2,1,30.128519837986683,74.17476372421561,store148@abohar.com,9373825797,2024-10-18 09:00:00,2024-10-18 21:00:00,[],226.7206851145677
149,2,1,30.204486052864457,74.15935645987629,store149@abohar.com,9449703679,2024-10-18 09:00:00,2024-10-18 21:00:00,[],269.38203884551194
150,2,1,30.25035038054897,74.14674199402455,store150@abohar.com,9029415413,2024-10-18 09:00:00,2024-10-18 21:00:00,[],147.25862068714258
151,2,6,23.087941571561448,72.72846088401805,store151@ahmedabad.com,9247735226,2024-10-18 09:00:00,2024-10-18 21:00:00,[],352.0723459526422
152,2,6,23.13342832750953,72.47824514889709,store152@ahmedabad.com,9955289731,2024-10-18 09:00:00,2024-10-18 21:00:00,[],113.76536252520788
153,2,6,23.05713026723107,72.51977535293778,store153@ahmedabad.com,9630430642,2024-10-18 09:00:00,2024-10-18 21:00:00,[],277.6003335398205
154,2,6,23.016605626418958,72.58318130775223,store154@ahmedabad.com,9421292133,2024-10-18 09:00:00,2024-10-18 21:00:00,[],329.08189549226313
155,2,6,23.093424861918002,72.58503559088733,store155@ahmedabad.com,9766269882,2024-10-18 09:00:00,2024-10-18 21:00:00,[],196.96651641463745
156,2,6,23.04097869910952,72.5987537550646,store156@ahmedabad.com,9645187770,2024-10-18 09:00:00,2024-10-18 21:00:00,[],189.78735388200863
157,2,6,22.941064777019044,72.65881003866565,store157@ahmedabad.com,9113486612,2024-10-18 09:00:00,2024-10-18 21:00:00,[],341.8856933551336
158,2,6,22.938643828714746,72.64601149198192,store158@ahmedabad.com,9643056370,2024-10-18 09:00:00,2024-10-18 21:00:00,[],327.8791008676998
159,2,6,23.007382422277466,72.53176066583653,store159@ahmedabad.com,9830955064,2024-10-18 09:00:00,2024-10-18 21:00:00,[],473.96438485985806
160,2,6,22.94248326244217,72.5336728687167,store160@ahmedabad.com,9255436204,2024-10-18 09:00:00,2024-10-18 21:00:00,[],351.1100904899406
161,2,18,23.651470971533517,86.98394850303069,store161@asansol.com,9914509029,2024-10-18 09:00:00,2024-10-18 21:00:00,[],390.9173028382927
162,2,18,23.678598717091305,86.99078959236567,store162@asansol.com,9697364381,2024-10-18 09:00:00,2024-10-18 21:00:00,[],283.2916332633413
163,2,18,23.645708214270453,86.89619030534165,store163@asansol.com,9871871484,2024-10-18 09:00:00,2024-10-18 21:00:00,[],321.35689277259735
164,2,18,23.69379848518321,86.97257010024394,store164@asansol.com,9520601345,2024-10-18 09:00:00,2024-10-18 21:00:00,[],319.31571577729915
165,2,18,23.62467930810297,87.00792688613292,store165@asansol.com,9474959662,2024-10-18 09:00:00,2024-10-18 21:00:00,[],415.2658380804934
166,2,18,23.58918199360047,86.92286077694406,store166@asansol.com,9561947352,2024-10-18 09:00:00,2024-10-18 21:00:00,[],140.4596252013618
167,2,18,23.703993101257602,87.01727333198505,store167@asansol.com,9155592982,2024-10-18 09:00:00,2024-10-18 21:00:00,[],160.9668617746308
168,2,18,23.69141310336331,86.9491393424639,store168@asansol.com,9750531024,2024-10-18 09:00:00,2024-10-18 21:00:00,[],203.72515513575837
169,2,18,23.71849546440071,87.007383094766,store169@asansol.com,9399468315,2024-10-18 09:00:00,2024-10-18 21:00:00,[],226.69481728522015
170,2,18,23.696213549677367,86.96080915484329,store170@asansol.com,9518021298,2024-10-18 09:00:00,2024-10-18 21:00:00,[],226.88019717218472
171,2,25,28.387891007932794,79.29719810661722,store171@bareilly.com,9162360146,2024-10-18 09:00:00,2024-10-18 21:00:00,[],448.3940250120154
172,2,25,28.346520544237034,79.41106853158213,store172@bareilly.com,9797732217,2024-10-18 09:00:00,2024-10-18 21:00:00,[],193.6176794577026
173,2,25,28.457263988855697,79.24706280137333,store173@bareilly.com,9271824636,2024-10-18 09:00:00,2024-10-18 21:00:00,[],393.40246961279126
174,2,25,28.417409581115034,79.49427269173238,store174@bareilly.com,9915470770,2024-10-18 09:00:00,2024-10-18 21:00:00,[],376.8807017346917
175,2,25,28.285978801126557,79.4210429300166,store175@bareilly.com,9713120032,2024-10-18 09:00:00,2024-10-18 21:00:00,[],153.7968596176296
176,2,25,28.38598728239782,79.41831001717858,store176@bareilly.com,9561822984,2024-10-18 09:00:00,2024-10-18 21:00:00,[],153.70103097302686
177,2,25,28.318225940923327,79.4677049347376,store177@bareilly.com,9437334839,2024-10-18 09:00:00,2024-10-18 21:00:00,[],391.07534532246774
178,2,25,28.45670197111884,79.38736486644441,store178@bareilly.com,9893505590,2024-10-18 09:00:00,2024-10-18 21:00:00,[],428.48648237763143
179,2,25,28.385381066878377,79.4323313993976,store179@bareilly.com,9203835157,2024-10-18 09:00:00,2024-10-18 21:00:00,[],246.84152868193726
180,2,25,28.422230800593592,79.24816736693901,store180@bareilly.com,9085620981,2024-10-18 09:00:00,2024-10-18 21:00:00,[],102.59811766430941
181,2,13,25.429311993936423,81.73914764415683,store181@allahabad.com,9688482803,2024-10-18 09:00:00,2024-10-18 21:00:00,[],221.18526195630497
182,2,13,25.52264504234102,81.81732593317055,store182@allahabad.com,9179952935,2024-10-18 09:00:00,2024-10-18 21:00:00,[],327.7925068372266
183,2,13,25.5445650959144,81.80338433181478,store183@allahabad.com,9153262479,2024-10-18 09:00:00,2024-10-18 21:00:00,[],102.48985060710277
184,2,13,25.590338136004714,81.8022204098066,store184@allahabad.com,9389077426,2024-10-18 09:00:00,2024-10-18 21:00:00,[],148.90847900683943
185,2,13,25.46201470176576,81.82436640393081,store185@allahabad.com,9783959589,2024-10-18 09:00:00,2024-10-18 21:00:00,[],417.20068914051063
186,2,13,25.49675098139657,81.91482164663836,store186@allahabad.com,9211889263,2024-10-18 09:00:00,2024-10-18 21:00:00,[],419.4192035092964
187,2,13,25.508336307707218,81.93707486755771,store187@allahabad.com,9918213421,2024-10-18 09:00:00,2024-10-18 21:00:00,[],458.189726955945
188,2,13,25.44758759477985,81.8467189198116,store188@allahabad.com,9783668699,2024-10-18 09:00:00,2024-10-18 21:00:00,[],200.89541454431156
189,2,13,25.45286236064988,81.80334639797844,store189@allahabad.com,9700577037,2024-10-18 09:00:00,2024-10-18 21:00:00,[],361.2373917514384
190,2,13,25.345521923111825,81.87316315230981,store190@allahabad.com,9030299448,2024-10-18 09:00:00,2024-10-18 21:00:00,[],257.2653587460156
