driver_id,name,latitude,longitude,city_id,vehicle_id,operators_id,is_available,max_delivery_radius,pending_orders_count,availability_time
128,Driver_128,19.471982110643353,78.33014426081806,2,128,5,True,,,
129,Driver_129,19.41146604948587,78.32182164585156,2,129,6,True,,,
130,Driver_130,19.43679173484324,78.3915697676476,2,130,5,True,,,
131,Driver_131,19.404381285471825,78.31779708857141,2,131,7,True,,,
132,Driver_132,19.491694690077782,78.34527131861228,2,132,1,True,,,
133,Driver_133,19.390684475059974,78.40740123363172,2,133,5,True,,,
134,Driver_134,19.379058590816104,78.37771994966263,2,134,5,True,,,
135,Driver_135,19.306243825484533,78.34159715046682,2,135,1,True,,,
136,Driver_136,19.39399832664472,78.3238294817988,2,136,10,True,,,
137,Driver_137,19.407841118717254,78.34098050918624,2,137,8,True,,,
138,Driver_138,19.382489176399723,78.38316992768614,2,138,8,True,,,
139,Driver_139,19.3193087793907,78.23530086599399,2,139,1,True,,,
140,Driver_140,19.322500853483653,78.35998115038994,2,140,6,True,,,
141,Driver_141,19.378422200335535,78.34632592240033,2,141,1,True,,,
142,Driver_142,19.403823334691136,78.38358045080706,2,142,7,True,,,
143,Driver_143,19.358978050009128,78.32883951058807,2,143,8,True,,,
144,Driver_144,19.378078487443727,78.29061884061201,2,144,1,True,,,
145,Driver_145,19.380481004023093,78.35859696979318,2,145,8,True,,,
146,Driver_146,19.395459770941567,78.28623899186694,2,146,7,True,,,
147,Driver_147,19.31235064385958,78.27427031718595,2,147,10,True,,,
148,Driver_148,19.455726731939,78.37623945614385,2,148,5,True,,,
149,Driver_149,19.42070477118645,78.3544592637867,2,149,10,True,,,
150,Driver_150,19.410088304541162,78.26777922406357,2,150,7,True,,,
151,Driver_151,19.392682249709658,78.27261883591555,2,151,5,True,,,
152,Driver_152,19.38250415959921,78.3570106366005,2,152,6,True,,,
153,Driver_153,19.3787068485822,78.33779101566309,2,153,1,True,,,
154,Driver_154,19.39604556638644,78.30248129355871,2,154,10,True,,,
155,Driver_155,19.450166403466888,78.32507837790867,2,155,2,True,,,
156,Driver_156,19.409288285603726,78.2239194671803,2,156,7,True,,,
157,Driver_157,19.46623794837505,78.28907666657409,2,157,10,True,,,
158,Driver_158,19.36314384938104,78.3772302257125,2,158,5,True,,,
159,Driver_159,19.504148327459628,78.3464338789968,2,159,7,True,,,
160,Driver_160,19.448733182948487,78.3527286744893,2,160,5,True,,,
161,Driver_161,19.375796095500643,78.32059401209567,2,161,1,True,,,
162,Driver_162,19.29061294718401,78.30048645275885,2,162,8,True,,,
163,Driver_163,19.456002701854118,78.41366890695961,2,163,6,True,,,
164,Driver_164,19.356082335350347,78.38321062208247,2,164,1,True,,,
165,Driver_165,19.39780693777854,78.28351416571259,2,165,5,True,,,
166,Driver_166,19.347582830235286,78.23974837612408,2,166,6,True,,,
167,Driver_167,19.41013596680438,78.30834516118797,2,167,5,True,,,
168,Driver_168,19.334603715181476,78.37239165482225,2,168,7,True,,,
169,Driver_169,19.447471403157756,78.22983092711104,2,169,10,True,,,
170,Driver_170,19.365753987866956,78.29200846331058,2,170,1,True,,,
171,Driver_171,19.443714089034852,78.33814969521205,2,171,2,True,,,
172,Driver_172,19.47004813396591,78.22907847609711,2,172,5,True,,,
173,Driver_173,19.37755409246092,78.27106792240811,2,173,1,True,,,
174,Driver_174,19.412112414260633,78.28808831310144,2,174,5,True,,,
175,Driver_175,19.43730439786953,78.32946259994677,2,175,6,True,,,
176,Driver_176,19.308369385873494,78.31646544078089,2,176,8,True,,,
177,Driver_177,19.424713025039082,78.30794843329684,2,177,6,True,,,
178,Driver_178,19.38433583085684,78.38099011758825,2,178,7,True,,,
179,Driver_179,19.449527399128044,78.41983638791898,2,179,8,True,,,
180,Driver_180,19.479534944639877,78.33769208622924,2,180,5,True,,,
181,Driver_181,19.399657469274523,78.3125821006041,2,181,5,True,,,
182,Driver_182,19.37172932119333,78.2236049956684,2,182,10,True,,,
183,Driver_183,19.470165428284503,78.38726998710601,2,183,5,True,,,
184,Driver_184,19.39277736912607,78.26662732801492,2,184,10,True,,,
185,Driver_185,19.495740377601084,78.31998390359443,2,185,2,True,,,
186,Driver_186,19.394901261415992,78.3155359005546,2,186,1,True,,,
187,Driver_187,19.301048577918927,78.30833892908429,2,187,7,True,,,
188,Driver_188,19.36298242268757,78.31212740253213,2,188,6,True,,,
189,Driver_189,19.309421713139304,78.34100529053116,2,189,1,True,,,
190,Driver_190,19.391372783364126,78.41312139776483,2,190,6,True,,,
191,Driver_191,19.393126960916618,78.30503184432611,2,191,1,True,,,
192,Driver_192,19.351873614633398,78.39767209675756,2,192,10,True,,,
193,Driver_193,19.41445115685188,78.3107669306861,2,193,7,True,,,
194,Driver_194,19.297646800878724,78.31259606942949,2,194,1,True,,,
195,Driver_195,19.469759155358734,78.25246471567849,2,195,5,True,,,
196,Driver_196,19.29889141046612,78.32523327321455,2,196,10,True,,,
197,Driver_197,19.38147610466188,78.3134285222514,2,197,6,True,,,
198,Driver_198,19.373592508510235,78.39078550956084,2,198,6,True,,,
199,Driver_199,19.4151877576919,78.39825365137835,2,199,8,True,,,
200,Driver_200,19.44527613891919,78.30072863790429,2,200,5,True,,,
201,Driver_201,23.833615090067845,91.36140093259053,3,201,6,True,,,
202,Driver_202,23.931599485998223,91.23896911327458,3,202,6,True,,,
203,Driver_203,23.799794810815936,91.25063543111187,3,203,1,True,,,
204,Driver_204,23.904945579055685,91.34682959198942,3,204,1,True,,,
205,Driver_205,23.783669552343692,91.2572137409654,3,205,1,True,,,
206,Driver_206,23.916259079054356,91.31914721691976,3,206,1,True,,,
207,Driver_207,23.793225615250915,91.37993602839975,3,207,1,True,,,
208,Driver_208,23.888681275003727,91.21298204657978,3,208,1,True,,,
209,Driver_209,23.87480048481289,91.1749676458222,3,209,6,True,,,
210,Driver_210,23.803350991927147,91.23393207464446,3,210,1,True,,,
211,Driver_211,23.83210579996365,91.26942811698183,3,211,6,True,,,
212,Driver_212,23.844436959322646,91.3166350348375,3,212,1,True,,,
213,Driver_213,23.882233774559428,91.28637486754535,3,213,6,True,,,
214,Driver_214,23.868185308800996,91.34273115832362,3,214,1,True,,,
215,Driver_215,23.81754534961214,91.24816793067225,3,215,6,True,,,
216,Driver_216,23.747485204425235,91.29735556160558,3,216,6,True,,,
217,Driver_217,23.761581127346943,91.23890109214555,3,217,6,True,,,
218,Driver_218,23.81689532319533,91.29255894243458,3,218,6,True,,,
219,Driver_219,23.844615110352805,91.28111007816234,3,219,6,True,,,
220,Driver_220,23.835736728506696,91.3635634585505,3,220,1,True,,,
221,Driver_221,23.821170494368037,91.32695483131354,3,221,1,True,,,
222,Driver_222,23.824223559973913,91.27787055126785,3,222,6,True,,,
223,Driver_223,23.8905207743288,91.33818487093758,3,223,6,True,,,
224,Driver_224,23.8541804646868,91.24885116650837,3,224,1,True,,,
225,Driver_225,23.761503464383615,91.22970223488693,3,225,6,True,,,
226,Driver_226,23.879837370053437,91.36017908336744,3,226,6,True,,,
227,Driver_227,23.83450681434799,91.28149729618329,3,227,6,True,,,
228,Driver_228,23.832250452853323,91.3612732300042,3,228,1,True,,,
229,Driver_229,23.802346354468945,91.24705159618281,3,229,6,True,,,
230,Driver_230,23.75441268425337,91.23476451933759,3,230,6,True,,,
231,Driver_231,23.736686172767012,91.25502160428817,3,231,1,True,,,
232,Driver_232,23.839178535058444,91.2800230818422,3,232,1,True,,,
233,Driver_233,23.838327126891546,91.2788517740675,3,233,1,True,,,
234,Driver_234,23.849542203964806,91.26767471311192,3,234,1,True,,,
235,Driver_235,23.836003179806,91.26147589618581,3,235,6,True,,,
236,Driver_236,23.83187202951305,91.2835193923194,3,236,1,True,,,
237,Driver_237,23.826407704083692,91.27690501568277,3,237,1,True,,,
238,Driver_238,23.790971376457463,91.23087654225883,3,238,6,True,,,
239,Driver_239,23.811154849709567,91.22126316473552,3,239,1,True,,,
240,Driver_240,23.82854914374036,91.27458016328131,3,240,6,True,,,
241,Driver_241,23.830909431047544,91.273472343515,3,241,6,True,,,
242,Driver_242,23.85617599731126,91.3923996670363,3,242,1,True,,,
243,Driver_243,23.78678061656655,91.3466754897067,3,243,1,True,,,
244,Driver_244,23.90357136158298,91.23049779795824,3,244,6,True,,,
245,Driver_245,23.733393932301258,91.31278046982497,3,245,1,True,,,
246,Driver_246,23.85645906792025,91.28477445283671,3,246,6,True,,,
247,Driver_247,23.83138673299136,91.17234177853638,3,247,1,True,,,
248,Driver_248,23.856910623092247,91.27701155085563,3,248,6,True,,,
249,Driver_249,23.908495935877195,91.29832152053314,3,249,1,True,,,
250,Driver_250,23.84032341704957,91.26716608931801,3,250,1,True,,,
251,Driver_251,23.898486310897464,91.19830984119208,3,251,6,True,,,
252,Driver_252,23.85555607548207,91.23233650089564,3,252,1,True,,,
253,Driver_253,23.783538005177384,91.31162929603892,3,253,6,True,,,
254,Driver_254,23.760032302444095,91.36060375787288,3,254,6,True,,,
255,Driver_255,23.832246786722564,91.27089575324953,3,255,6,True,,,
256,Driver_256,23.783749701428057,91.32565694804005,3,256,1,True,,,
257,Driver_257,23.84643150154918,91.27813745708656,3,257,1,True,,,
258,Driver_258,23.806873777088935,91.37056062439906,3,258,1,True,,,
259,Driver_259,23.91338459120791,91.32457848956058,3,259,6,True,,,
260,Driver_260,23.89966561625477,91.20635946908483,3,260,6,True,,,
261,Driver_261,23.8209755954791,91.30357406285678,3,261,1,True,,,
262,Driver_262,23.795882710190266,91.32877572083757,3,262,6,True,,,
263,Driver_263,23.759888380075108,91.20165525331035,3,263,6,True,,,
264,Driver_264,23.81658254108688,91.25827063177172,3,264,1,True,,,
265,Driver_265,23.832799108881215,91.28763926430368,3,265,6,True,,,
266,Driver_266,23.88426864858249,91.2823986371466,3,266,1,True,,,
267,Driver_267,23.83011917871794,91.26639783338112,3,267,6,True,,,
268,Driver_268,23.83815688215328,91.27616501933562,3,268,1,True,,,
269,Driver_269,23.74877883905024,91.3109151746839,3,269,1,True,,,
270,Driver_270,23.836488365288037,91.25274133278816,3,270,1,True,,,
271,Driver_271,23.80495706110777,91.2890184425379,3,271,1,True,,,
272,Driver_272,23.8746215184666,91.1813911541113,3,272,6,True,,,
273,Driver_273,23.808494094629722,91.29041459222995,3,273,1,True,,,
274,Driver_274,23.760256739943937,91.25021103487374,3,274,6,True,,,
275,Driver_275,23.893318729552742,91.255943806159,3,275,6,True,,,
276,Driver_276,23.888535698600457,91.35485591825305,3,276,1,True,,,
277,Driver_277,23.87795909992134,91.29073457804976,3,277,6,True,,,
278,Driver_278,23.7784705429802,91.20378425466288,3,278,6,True,,,
279,Driver_279,23.88418974076306,91.28725290156444,3,279,1,True,,,
280,Driver_280,23.821235869359587,91.27153420818053,3,280,6,True,,,
281,Driver_281,23.916304957204286,91.21849250077587,3,281,6,True,,,
282,Driver_282,23.81212426390098,91.26322206422296,3,282,6,True,,,
283,Driver_283,23.832309019931067,91.26049303049207,3,283,1,True,,,
284,Driver_284,23.81394171954341,91.38846769943432,3,284,6,True,,,
285,Driver_285,23.840010491479298,91.27995224472956,3,285,1,True,,,
286,Driver_286,23.888210598173973,91.33140802209856,3,286,6,True,,,
287,Driver_287,23.873875305662178,91.2302777291419,3,287,6,True,,,
288,Driver_288,23.860591532553595,91.28717459780185,3,288,1,True,,,
289,Driver_289,23.77278816499129,91.24539311126448,3,289,1,True,,,
290,Driver_290,23.78413069548436,91.37844236499367,3,290,6,True,,,
291,Driver_291,23.841458327387095,91.28027641042924,3,291,1,True,,,
292,Driver_292,23.84150025010744,91.32874603493836,3,292,1,True,,,
293,Driver_293,23.835261240813875,91.28034864632136,3,293,6,True,,,
294,Driver_294,23.906759268935637,91.34084160426069,3,294,1,True,,,
295,Driver_295,23.791148556838724,91.1783720789972,3,295,6,True,,,
296,Driver_296,23.897515983454774,91.29238841371048,3,296,6,True,,,
297,Driver_297,23.78841961333986,91.25233444445597,3,297,6,True,,,
298,Driver_298,23.744324852540284,91.23752949028244,3,298,1,True,,,
299,Driver_299,23.852217664209274,91.22608335280349,3,299,6,True,,,
300,Driver_300,23.80318034731913,91.20168733526788,3,300,6,True,,,
301,Driver_301,27.123059061644213,77.83998145844954,4,301,8,True,,,
302,Driver_302,27.146288319164853,77.91207712081594,4,302,4,True,,,
303,Driver_303,27.096492924079932,77.9293591250285,4,303,10,True,,,
304,Driver_304,27.214715934528556,77.9780646028597,4,304,10,True,,,
305,Driver_305,27.12653397384376,78.01512469926192,4,305,8,True,,,
306,Driver_306,27.31442548716241,77.97745101574326,4,306,3,True,,,
307,Driver_307,27.12127407324755,77.87995264646875,4,307,7,True,,,
308,Driver_308,27.19929878018527,78.01135171416084,4,308,10,True,,,
309,Driver_309,27.207933210467896,78.01878058070854,4,309,5,True,,,
310,Driver_310,27.060544571647206,77.9329195700029,4,310,5,True,,,
311,Driver_311,27.22326933430331,77.90856702492424,4,311,5,True,,,
312,Driver_312,27.263693558677936,77.95096593409089,4,312,7,True,,,
313,Driver_313,27.094015421895246,77.9744945182521,4,313,4,True,,,
314,Driver_314,27.16917854952115,77.97648336915674,4,314,3,True,,,
315,Driver_315,27.199506297076763,77.95382144807996,4,315,8,True,,,
316,Driver_316,27.26015656379444,78.08729323484087,4,316,5,True,,,
317,Driver_317,27.187783184340745,78.0031227758221,4,317,10,True,,,
318,Driver_318,27.16197717401346,78.08612824142438,4,318,3,True,,,
319,Driver_319,27.198346421070077,78.00914640155369,4,319,4,True,,,
320,Driver_320,27.185338208353475,77.99989998802805,4,320,4,True,,,
321,Driver_321,27.105358612949395,77.9588584392227,4,321,5,True,,,
322,Driver_322,27.14185177672869,78.01986938555632,4,322,8,True,,,
323,Driver_323,27.193648684458275,78.01696030830718,4,323,7,True,,,
324,Driver_324,27.179722467195248,78.03339458984608,4,324,4,True,,,
325,Driver_325,27.19436601096214,77.93267838814067,4,325,7,True,,,
326,Driver_326,27.16519318188455,78.13775336668274,4,326,8,True,,,
327,Driver_327,27.206879592857895,78.13157338680398,4,327,4,True,,,
328,Driver_328,27.177843087192667,77.88423150787702,4,328,5,True,,,
329,Driver_329,27.100366458440384,78.01575226924412,4,329,4,True,,,
330,Driver_330,27.0388746185739,77.94131444497658,4,330,5,True,,,
331,Driver_331,27.209677164840222,78.12326374839307,4,331,8,True,,,
332,Driver_332,27.19529199971593,78.00686653139346,4,332,3,True,,,
333,Driver_333,27.167918164112503,78.00818242381125,4,333,3,True,,,
334,Driver_334,27.181161140619608,77.97616868078167,4,334,3,True,,,
335,Driver_335,27.228033661825677,77.95640295418343,4,335,3,True,,,
336,Driver_336,27.183103031750957,78.00593975772244,4,336,3,True,,,
337,Driver_337,27.225211572730572,77.94105854841438,4,337,3,True,,,
338,Driver_338,27.128200509199893,77.90831986331341,4,338,10,True,,,
339,Driver_339,27.20359652361269,78.12189636299927,4,339,3,True,,,
340,Driver_340,27.181546133517923,77.99908363519293,4,340,4,True,,,
341,Driver_341,27.296503675397382,77.9369009803621,4,341,8,True,,,
342,Driver_342,27.24562759103433,77.876270000072,4,342,7,True,,,
343,Driver_343,27.19248440804139,78.0804623719714,4,343,8,True,,,
344,Driver_344,27.151556506525072,77.97493946483353,4,344,3,True,,,
345,Driver_345,27.221750037340833,77.96607914024004,4,345,8,True,,,
346,Driver_346,27.14856580457937,77.99836825431444,4,346,3,True,,,
347,Driver_347,27.070869155136776,78.08050799167448,4,347,4,True,,,
348,Driver_348,27.18971461615903,78.01009637027386,4,348,3,True,,,
349,Driver_349,27.249175025422574,77.95692408065624,4,349,5,True,,,
350,Driver_350,27.1744133990379,77.97914430306801,4,350,7,True,,,
351,Driver_351,27.13198080783103,78.06433950797849,4,351,8,True,,,
352,Driver_352,27.227064777684113,77.97846978753059,4,352,3,True,,,
353,Driver_353,27.19035295845953,78.01461985270608,4,353,5,True,,,
354,Driver_354,27.11003086553869,77.89214291939848,4,354,10,True,,,
355,Driver_355,27.195660867217338,77.98576304651189,4,355,7,True,,,
356,Driver_356,27.30729895235406,78.09912583531184,4,356,5,True,,,
357,Driver_357,27.20574753075833,78.02413692017596,4,357,3,True,,,
358,Driver_358,27.192887514170113,78.00556664107239,4,358,4,True,,,
359,Driver_359,27.204321380721826,78.0745867967007,4,359,7,True,,,
360,Driver_360,27.218789063319885,77.94669428467397,4,360,7,True,,,
361,Driver_361,27.20232147498718,78.00530652757078,4,361,4,True,,,
362,Driver_362,27.190418000346252,78.00399720309682,4,362,3,True,,,
363,Driver_363,27.170645111105106,77.97081686981129,4,363,5,True,,,
364,Driver_364,27.167299565879564,78.10357122168493,4,364,3,True,,,
365,Driver_365,27.20331388934693,77.97227349931835,4,365,7,True,,,
366,Driver_366,27.062390347398825,77.90717223836072,4,366,10,True,,,
367,Driver_367,27.094539013640368,78.02492505712084,4,367,3,True,,,
368,Driver_368,27.207264066347218,77.96072142732343,4,368,3,True,,,
369,Driver_369,27.176893363635067,77.94229167612689,4,369,4,True,,,
370,Driver_370,27.112596507228794,78.1190718448913,4,370,7,True,,,
371,Driver_371,27.34455621344626,77.97663799635389,4,371,8,True,,,
372,Driver_372,27.17633376440434,77.98659291330397,4,372,10,True,,,
373,Driver_373,27.270559619222325,77.97503813914174,4,373,8,True,,,
374,Driver_374,27.18709064322934,77.96504780108113,4,374,4,True,,,
375,Driver_375,27.219478014491454,78.17521195806395,4,375,8,True,,,
376,Driver_376,27.14378892427398,77.91213233907264,4,376,10,True,,,
377,Driver_377,27.117025642626608,77.88142799966045,4,377,5,True,,,
378,Driver_378,27.186367933719605,78.0026862619612,4,378,10,True,,,
379,Driver_379,27.23664947379341,78.1577487788277,4,379,4,True,,,
380,Driver_380,27.159816521643915,77.98910005294782,4,380,5,True,,,
381,Driver_381,27.181332639509105,78.03279516909211,4,381,4,True,,,
382,Driver_382,27.218583553524343,78.03652962825288,4,382,4,True,,,
383,Driver_383,27.24100797994878,78.02172459712,4,383,7,True,,,
384,Driver_384,27.21328437399507,77.94153432925965,4,384,10,True,,,
385,Driver_385,27.110777707744415,77.90092247929162,4,385,7,True,,,
386,Driver_386,27.225148962887808,77.9448391404336,4,386,7,True,,,
387,Driver_387,27.241052986955353,78.03899848120814,4,387,3,True,,,
388,Driver_388,27.14092156225495,78.1075586371917,4,388,3,True,,,
389,Driver_389,27.18381766378891,78.00502985093817,4,389,5,True,,,
390,Driver_390,27.227883977782533,77.91501351578961,4,390,7,True,,,
391,Driver_391,27.127335014161627,77.99076621462615,4,391,4,True,,,
392,Driver_392,27.240674944281402,77.95330266855277,4,392,8,True,,,
393,Driver_393,27.205477064959812,77.92084768579926,4,393,7,True,,,
394,Driver_394,27.189715087345224,78.04118967678275,4,394,5,True,,,
395,Driver_395,27.099853111870008,77.90491146635189,4,395,3,True,,,
396,Driver_396,27.185098935153956,78.01481753969195,4,396,5,True,,,
397,Driver_397,27.12076374434957,77.96761392960904,4,397,8,True,,,
