Request_id,Assigned_driver_id,Assigned_Driver_latitude,Assigned_Driver_longitude,Request_latitude,Request_longitude,Assigned_Store_id,Store_latitude,Store_longitude,Distance_from_customer_to_driver,Distance_from_driver_to_store,Distance_store_to_customer,Total_distance
22,13,30.14469980082169,74.2845447834132,30.08355504845644,74.31822136640496,812,30.15063250443885,74.28012588023365,7.531193986897128,0.7846797846641544,8.310110132516675,9.09478991718083
23,77,30.03277996789012,74.30236817641939,30.03231754317548,74.32557095576978,814,30.068350656264123,74.25255235734346,2.2342312574462224,6.215575541723296,8.089851764751014,14.30542730647431
24,17,30.12999587242928,74.14816102151185,30.19291078610158,74.13191060347131,819,30.124799423487875,74.15368517246216,7.1681478925482365,0.7849403106694934,7.857647748969393,8.642588059638886
25,32,30.14689271902507,74.19863721354264,30.08328580533661,74.28743816514245,769,30.146944034641063,74.19784212047358,11.08960290266741,0.0766646171871956,11.152232183132735,11.22889680031993
26,61,29.98430952272853,74.2352117961509,30.0598177215626,74.20106010739153,762,30.04404490964285,74.18559410249355,9.016977649763962,8.181880391047798,2.300396277733692,10.482276668781491
27,98,30.1870757501966,74.11361546233991,30.13792634573569,74.15786617854096,688,30.171444953060597,74.13010912781215,6.925793452211966,2.3525392133959624,4.584054814433766,6.936594027829728
28,44,30.012967032699823,74.03783150805161,30.027106171707118,74.0039311517674,820,30.110921229716823,74.1042341013168,3.62279271413367,12.628273419797397,13.417302560169473,26.04557597996687
29,6,30.112683782272164,74.23339435859299,30.056716713204267,74.28738229444573,817,30.11186868288196,74.24665359007096,8.10625554497148,1.2786019790492473,7.27774387841421,8.556345857463457
30,38,30.054823919866354,73.97599173074487,30.094194001582025,74.0185582083085,820,30.110921229716823,74.1042341013168,5.995139068404038,13.826169735705848,8.4491158674086,22.275285603114447
31,133,19.4442094542808,78.30475376485549,19.439156288664385,78.3027232096922,911,19.424229550757687,78.31971177141722,0.6008729788748878,2.7195492901196303,2.4348283258510013,5.154377615970631
32,197,19.37735033792808,78.24786749347258,19.38013803241027,78.25798212874203,342,19.366638808405423,78.25929346030836,1.1053321041692443,1.6897441290749913,1.5073349625930978,3.197079091668089
33,198,19.325208882707592,78.23854460540804,19.325187689409933,78.24987317401703,342,19.366638808405423,78.25929346030836,1.1887056907523363,5.095238434597646,4.713928575666991,9.809167010264638
34,103,19.40122447239062,78.31065725500756,19.40083977468841,78.31044245951776,347,19.403705356597683,78.31013414187721,0.0483459570291598,0.28126458602328314,0.3202747656027111,0.6015393516259943
35,112,19.399603769809858,78.30984836666892,19.400007788267025,78.3099599538247,347,19.403705356597683,78.31013414187721,0.04642422484845736,0.45705943478797784,0.4115565157713359,0.8686159505593137
36,183,19.40122085477742,78.23685824227604,19.38848949161583,78.24234635454238,913,19.37458264554286,78.2248398253858,1.528214694716281,3.219125136233816,2.400694857263899,5.619819993497715
37,105,19.408232985638477,78.25865500244652,19.41183240161513,78.26275188395103,348,19.42902991213308,78.25682662095352,0.5871949960273166,2.3204482081650473,2.010697239567413,4.33114544773246
38,136,19.421771088669068,78.29092503618392,19.42301146902425,78.29300494347986,914,19.417852125631367,78.28873938406669,0.2580633829918723,0.49237198179566893,0.7274755999767565,1.2198475817724255
39,175,19.38157782009729,78.35842072895336,19.385324585129432,78.35840942823552,344,19.361768479150825,78.34955616972418,0.41662294917074116,2.390936237274746,2.7790840386575155,5.170020275932261
40,171,19.400832173882232,78.25043230747872,19.391531047373487,78.26444385432193,348,19.42902991213308,78.25682662095352,1.7970353480935928,3.2063532401831765,4.245519166714298,7.451872406897475
41,139,19.35259108313898,78.27072705555275,19.351570188119624,78.26343580184667,342,19.366638808405423,78.25929346030836,0.773320376645808,1.9694379994088294,1.7309904228930986,3.700428422301928
42,114,19.3114571902182,78.37684459340278,19.329016070590207,78.39352611433321,210,19.317655628458933,78.35603801394184,2.622238500877893,2.2895744183465148,4.131514924715015,6.42108934306153
43,170,19.341114230847243,78.35799949884849,19.335008939434623,78.3576648044042,600,19.326583071220497,78.35388055927856,0.6797850713507791,1.6725900817128445,1.0175799549444917,2.690170036657336
44,144,19.413789507944013,78.32687579951923,19.41643079024872,78.32236760226034,919,19.416072449110004,78.32367275539247,0.5565803701747942,0.42104126104468875,0.14255474210653962,0.5635960031512284
45,172,19.30831861602338,78.31512533219386,19.308910286620836,78.30778248669225,345,19.308009433401068,78.32428490305742,0.7733643028571486,0.9618258549332886,1.734665639760431,2.6964914946937197
46,138,19.433891072579662,78.28614021503864,19.435734933611357,78.28176358334494,914,19.417852125631367,78.28873938406669,0.5026459633146745,1.804156874866904,2.1187621935594616,3.9229190684263653
47,109,19.409540417943376,78.31706526082948,19.41160514264945,78.31338244509776,347,19.403705356597683,78.31013414187721,0.44931855693785794,0.9743653226909846,0.9421633148924988,1.9165286375834834
48,148,19.34865014708177,78.33139695335457,19.33488253317086,78.33137935740288,344,19.361768479150825,78.34955616972418,1.5308899320615716,2.399406952778861,3.5460271554996585,5.945434108278519
49,189,19.415432184242817,78.33537272469377,19.41977264884256,78.33061667687639,919,19.416072449110004,78.32367275539247,0.694052162311625,1.2290560735275995,0.8364055688981817,2.065461642425781
50,157,19.364716110122465,78.25407457073841,19.353293875046585,78.23172441132571,342,19.366638808405423,78.25929346030836,2.666609262653719,0.5877441154624676,3.25064978162377,3.8383938970862372
51,137,19.466038365073658,78.299059570701,19.457417988596983,78.3055310140045,202,19.47794391254179,78.29747693493368,1.174365531410428,1.3341930354652363,2.4335605666666664,3.7677536021319025
52,182,19.351926480745146,78.28119107876181,19.35605673800493,78.27997494194882,917,19.361235629610142,78.29345386292718,0.4766564644025215,1.6512216046171266,1.5268129901554561,3.1780345947725825
53,180,19.444700793001008,78.39052213842113,19.454833014883917,78.3756820978592,350,19.460491601497385,78.39960904521145,1.9210380148531603,1.9976864669947463,2.5863102329726506,4.583996699967397
54,179,19.375805206686792,78.33573049678212,19.37395676096229,78.33382576664862,344,19.361768479150825,78.34955616972418,0.28664714936782665,2.130636590771259,2.135364679226297,4.266001269997556
55,142,19.36263811850176,78.26708956074297,19.35063883898388,78.24694867278143,342,19.366638808405423,78.25929346030836,2.498977997851812,0.9310034496948176,2.2005583025699966,3.1315617522648145
56,149,19.393772581525976,78.2991454313705,19.39127878140453,78.30430599657926,594,19.3853061801271,78.30825887601394,0.6081699318724691,1.3416431514445148,0.7829202454072411,2.124563396851756
57,116,19.44593237880575,78.31488659975565,19.45537423173273,78.31245812169037,911,19.424229550757687,78.31971177141722,1.0803211983990595,2.4657141634706146,3.5456687549702104,6.011382918440825
58,119,19.432153650214897,78.31577029871914,19.439221301030432,78.31178362249855,911,19.424229550757687,78.31971177141722,0.8901534944007281,0.9732430928067461,1.862810018004636,2.836053110811382
59,141,19.497139358155227,78.26761117495403,19.485600180763758,78.2843418327593,918,19.508908152306365,78.27625493543691,2.1730116689095738,1.591647320253223,2.726825917319874,4.318473237573097
60,126,19.2983026712353,78.34239032038117,19.298816460978387,78.33497909284573,592,19.28818750392081,78.34948552949773,0.7798800244250689,1.3489138859582086,1.9273589016153985,3.276272787573607
61,296,23.844795084441188,91.1857055728549,23.861472126259432,91.18292293139734,150,23.85547782270787,91.19366379848874,1.875870463432641,1.437383286583834,1.2795807649453417,2.7169640515291755
62,206,23.75276740593182,91.2943982681924,23.761709803781752,91.29963140017595,871,23.762290165005663,91.30821989107817,1.1279984547754291,1.7606567963731332,0.8764179053577387,2.6370747017308718
63,295,23.86762981943532,91.37231265264116,23.867931657828898,91.3780399794598,569,23.84194187692088,91.34444555400697,0.5833536522766641,4.0237085216306365,4.474771109517751,8.498479631148388
64,255,23.934017750946445,91.27926577852668,23.970454626882766,91.27195528227163,147,23.91314917533505,91.26654580591678,4.119139447619083,2.6563450198337777,6.395746454906358,9.052091474740136
65,283,23.758111989603734,91.2344100483834,23.70485031113321,91.22854935008904,564,23.7513009270257,91.2499041595813,5.952399524225737,1.749345336934458,5.603878159515962,7.35322349645042
66,227,23.91939705383917,91.18773867578808,23.893805456328,91.18678948254816,561,23.902642626526216,91.21135973888556,2.84729123588265,3.0391089602907195,2.68419164333345,5.723300603624169
67,266,23.927214849219787,91.35806978846496,23.94001659328845,91.32036598774076,673,23.89528866473559,91.3080843896661,4.087840486853182,6.198404630036105,5.127801211300244,11.32620584133635
68,205,23.70525960533041,91.2187867920439,23.716305046528856,91.20488668720132,678,23.754001374136173,91.21175207340194,1.8737979927005701,5.466939226182106,4.2494947083541055,9.716433934536212
69,272,23.88239878295457,91.34922357575084,23.86881692386187,91.43956353993045,876,23.872811807305222,91.33272311043298,9.309050236045131,1.9877619744755892,10.872968840289234,12.860730814764823
70,220,23.77556647696605,91.28253110292484,23.81395303631456,91.28470046491,871,23.762290165005663,91.30821989107817,4.274093458566059,3.0022058825136515,6.2231602411206195,9.22536612363427
71,244,23.92464562294748,91.219506178901,23.93911842763516,91.24681427545214,561,23.902642626526216,91.21135973888556,3.208281752286956,2.5829592470111815,5.4256300730199305,8.008589320031112
72,257,23.84940435294349,91.26385068956418,23.82701688302505,91.23697237697446,873,23.852273241480447,91.27555088914104,3.6973565288540966,1.2319187870596044,4.82521427290194,6.0571330599615445
73,280,23.79106189762787,91.34045899271922,23.78410695457976,91.32687861626884,676,23.80444280813274,91.3290960640978,1.5834786409531099,1.8842282725071213,2.272470771035435,4.156699043542556
74,294,23.875664290248437,91.38218012942431,23.86085424687956,91.40027732486556,876,23.872811807305222,91.33272311043298,2.4694865113853686,5.0388144914811805,6.996845380199588,12.035659871680767
75,290,23.87163520062325,91.2464853065777,23.90386040786384,91.18881847737764,570,23.878962439994385,91.25346183295198,6.8712825234032495,1.0802911932934867,7.131431855333188,8.211723048626675
76,239,23.802318503746932,91.35801653334254,23.79284549806202,91.34026751073908,562,23.810457932730856,91.34248121832005,2.09056384920476,1.8212681261599377,1.9713208213188371,3.792588947478775
77,259,23.836704337330143,91.40813025942008,23.851175938134045,91.38671795888348,569,23.84194187692088,91.34444555400697,2.707750602071691,6.503376685224051,4.420116937669086,10.923493622893137
78,211,23.82370096707617,91.29597426118058,23.82317899245723,91.29755849891528,144,23.819737682514088,91.3021645982588,0.17128309856890053,0.7685874749397418,0.6049440467627363,1.373531521702478
79,202,23.753416568650305,91.182556656706,23.75636919427613,91.19190406778154,678,23.754001374136173,91.21175207340194,1.0063852509784175,2.9720777275371906,2.037096138360635,5.009173865897825
80,235,23.862515693174977,91.14099527419752,23.84495765007465,91.1662751833152,150,23.85547782270787,91.19366379848874,3.2281847846216953,5.412869807361862,3.0210775069252085,8.433947314287071
81,246,23.93006439922072,91.26290117190456,23.925810254005384,91.2545097435732,147,23.91314917533505,91.26654580591678,0.9752898168064114,1.9170215538255861,1.8651430695249835,3.7821646233505697
82,247,23.918193738367112,91.15579409878008,23.911044670087023,91.1757949572932,680,23.881943755228495,91.1980437567493,2.182953150270391,5.890286427862458,3.9480370582629574,9.838323486125415
83,224,23.854554099062163,91.29082595024587,23.8693140550038,91.29193667402993,880,23.85095565433687,91.29699725955106,1.6451142396213492,0.7443073079553186,2.1052287712662348,2.8495360792215534
84,256,23.85802884208066,91.2640816119843,23.86729909556201,91.23533400767325,873,23.852273241480447,91.27555088914104,3.0997506804147568,1.3304222552054112,4.417861458011682,5.748283713217093
85,234,23.821888991838584,91.2753927639291,23.824653624942748,91.2705885227782,672,23.821792797635517,91.27652387384984,0.5773398022239067,0.11555460927274176,0.6824259708699171,0.7979805801426588
86,282,23.85661836936217,91.32589286653958,23.856967411675985,91.31843562149872,877,23.845357562642118,91.33900215450473,0.759352162936174,1.8290130509099285,2.4579098853679944,4.286922936277923
87,232,23.726611956697003,91.28865626647298,23.7181123886623,91.27358192872602,871,23.762290165005663,91.30821989107817,1.8022511196316635,4.43891443507905,6.046595641483785,10.485510076562836
88,204,23.87175891341477,91.27860342912358,23.879826928263267,91.26818024544514,148,23.871500092224498,91.286866128253,1.3885438205910159,0.8406662905301271,2.113572078391426,2.954238368921553
89,241,23.79304776237793,91.23875383466655,23.870315882062304,91.22403527605782,149,23.806396816602696,91.23702212680745,8.721277494039233,1.4947663900440336,7.229172035989939,8.723938426033973
90,299,23.83221722243257,91.32191373292024,23.820399564628875,91.27350318835327,568,23.845298117114613,91.30911973756167,5.096554304675107,1.9516473593924233,4.559478951646856,6.511126311039279
91,301,27.218475505102127,78.21172171479931,27.190249413698176,78.25536701951755,426,27.21724063031098,78.11458165340105,5.336774107575364,9.606456758480265,14.242815569628705,23.84927232810897
92,375,27.1948568980253,77.99887399840485,27.20147929279303,77.99989482710949,238,27.192703318438777,78.00190837394105,0.7432654991142283,0.38394248908725787,0.9959562036298765,1.3798986927171344
93,349,27.17515767669724,77.97443619916282,27.1946009552192,77.9614954665233,632,27.17086499025186,77.97230070193265,2.5124891364042865,0.5219819469213012,2.847509772838272,3.3694917197595733
94,342,27.25137841252093,77.99995956774578,27.24287755982071,77.98697144614525,115,27.25292802600299,78.00761852934838,1.594384810890927,0.7764661559245014,2.3270126093619115,3.103478765286413
95,382,27.15848573135121,77.86371560240381,27.113000574487582,77.82763334784234,421,27.13561452711712,77.8900571135717,6.191063123147582,3.641546373889225,6.669955901198913,10.311502275088138
96,383,27.165083742364235,78.2106474936727,27.134414433752102,78.23655178482909,851,27.167545692947986,78.10461231752642,4.266050281485786,10.493467196090327,13.56423038666109,24.057697582751416
97,316,27.185937088120085,78.02456626193442,27.141820662081017,78.02940908432448,790,27.186446801493684,78.01270124478177,4.928863312318422,1.1749465618864194,5.230253624885812,6.405200186772231
98,337,27.18803817495428,78.16376288807402,27.253303237832167,78.24217497275522,426,27.21724063031098,78.11458165340105,10.619860192385271,5.848163256566931,13.236812272512656,19.084975529079585
99,356,27.186277387564097,77.86577865684673,27.19766671365549,77.88635443493621,941,27.211848153490077,77.91502713888993,2.3969429073371202,5.639838077631339,3.2445458507180827,8.884383928349422
100,335,27.166457546562334,78.00511786365995,27.19300637778993,78.00607618421222,638,27.171838468008826,78.00508306083456,2.9536168947287345,0.5983410709724277,2.355813173396818,2.9541542443692457
101,321,27.07348738502128,77.98340163465538,27.08838984181989,78.016254478406,858,27.08308742392311,77.97146196179881,3.6503520879726747,1.5927562033698577,4.473472912881942,6.066229116251799
102,352,27.06756431721438,77.78410574648446,27.0918025452811,77.81891212290378,421,27.13561452711712,77.8900571135717,4.374803686061908,12.932452597580188,8.56253315603564,21.49498575361583
103,340,27.130924733364896,77.78230956314657,27.10376535129469,77.80868796642133,421,27.13561452711712,77.8900571135717,3.992012283650065,10.675196080360179,8.797393087689779,19.472589168049957
104,314,27.14022050683007,77.82862836876525,27.165085728228256,77.84709659470289,421,27.13561452711712,77.8900571135717,3.314130890132304,6.100133926173532,5.367202060767259,11.46733598694079
105,348,27.013395095210303,78.00171265399638,27.000904228249016,78.10171644058725,858,27.08308742392311,77.97146196179881,10.004169352534785,8.308345787619256,15.808997914623896,24.117343702243154
106,371,27.03595251489355,77.96784753747082,27.05421874503596,77.96881659763226,858,27.08308742392311,77.97146196179881,2.033378217772472,5.253369122029718,3.220719259359468,8.474088381389187
107,355,27.416480121510293,77.99028459094865,27.39967928784612,77.92918142603118,639,27.302900754535028,78.0174301976764,6.314382800384485,12.910836909499622,13.848119186710793,26.758956096210415
108,362,27.272968369613174,77.85222656713425,27.292779669707315,77.83767550637687,113,27.250951283399868,77.88873544251135,2.6307235599023047,4.360746057869902,6.862936394093651,11.223682451963555
109,380,27.21256294907844,78.18457139911277,27.2032604437635,78.21731650419095,426,27.21724063031098,78.11458165340105,3.3994118118828305,6.940478944816735,10.27764071529094,17.218119660107675
110,392,27.17135777395819,78.03586214633003,27.170163661810115,78.06773246970276,945,27.17170759065777,78.01493549303831,3.155551007945939,2.0705100906654352,5.225727766434749,7.296237857100184
111,303,27.09733349163536,77.92924531835492,27.11412811153877,77.84344966680779,234,27.10453610917762,77.92856113989437,8.695140637281526,0.8037528407316074,8.491490297109744,9.295243137841352
112,338,27.26298985131496,77.84653553703072,27.240151702156545,77.84156801134834,113,27.250951283399868,77.88873544251135,2.5865275220683386,4.380902191846508,4.815034458079446,9.195936649925954
113,366,27.32616965593685,77.859446285388,27.336404902256845,77.87909918469676,113,27.250951283399868,77.88873544251135,2.2503618625971544,8.850543327725822,9.549600870523511,18.400144198249333
114,358,27.115381092428624,78.07771880178171,27.14624873326934,78.06689902825788,428,27.09775681470358,78.08061424127797,3.5954560612038615,1.9805754519533647,5.560278280875037,7.540853732828402
115,397,27.010853849508088,77.98878347312504,26.985847754066544,77.95876142164741,858,27.08308742392311,77.97146196179881,4.071738845256534,8.213147749310114,10.885485051011628,19.09863280032174
116,360,27.157144507902714,77.98981050432711,27.17143143124826,77.97833082877254,860,27.15156818891389,77.98565045845692,1.9528290708107812,0.7442308288367164,2.324373857051844,3.0686046858885607
117,302,27.13707575388665,77.96200800052428,27.089749052904,77.80653115690058,854,27.12021505112417,77.96557740543022,16.263318275412914,1.9078108156051738,16.103199847795192,18.011010663400366
118,351,27.178883647895884,78.03338463017597,27.18415127742103,78.02654706873493,945,27.17170759065777,78.01493549303831,0.8947156045149596,1.991814983167538,1.798284773499298,3.790099756666836
119,333,27.23692859299725,77.90331876853224,27.22146062883274,77.92949608622858,113,27.250951283399868,77.88873544251135,3.1075954969465394,2.1236219199415354,5.195478614550548,7.319100534492083
120,323,27.09401952403018,77.96035492495089,27.048096878439072,77.98178304034059,784,27.09789526655245,77.97504421018957,5.529592164035719,1.516622690032801,5.577381370521989,7.09400406055479
121,480,19.10045137218544,74.74368604173624,19.103760380876786,74.7398457852628,316,19.09899072635525,74.74005390367212,0.5460760983535129,0.4147648157309394,0.5308120083385978,0.9455768240695371
122,430,19.196300535650177,74.74640425717323,19.22819317034253,74.69932735046443,317,19.20741490513247,74.71107070091587,6.083681440989109,3.91074185101243,2.618872910459767,6.529614761472197
123,452,19.062792381898635,74.68062032098109,19.055132657567093,74.6931324660388,496,19.06448620443362,74.67989661257621,1.566751801227958,0.20312226787738247,1.7369023056494386,1.9400245735268211
124,444,19.16128239343508,74.73140315638943,19.178533936586927,74.66690086006471,311,19.142178482538643,74.72658710526471,7.040967410155235,2.1836637929677196,7.459518988039532,9.643182781007251
125,469,19.073872105541717,74.66211312579445,19.05991300180626,74.64713010229991,318,19.07298623205697,74.65268985774557,2.2110493373050693,0.9951819569102939,1.5667114152528265,2.5618933721631203
126,474,19.085258078323573,74.65802579520665,19.041485693257435,74.65064291517565,318,19.07298623205697,74.65268985774557,4.928725627703775,1.475285939701039,3.5093006517812415,4.98458659148228
127,409,19.006766180987928,74.71992153346096,19.014786082180564,74.66771689662633,888,19.00608165834613,74.74934443696901,5.560255078806585,3.0942488187772037,8.63593589838564,11.730184717162842
128,465,19.104698898821887,74.61853766909479,19.14173256721406,74.62932317674148,212,19.117018360409386,74.60572404031223,4.271007510733568,1.9206778822530197,3.701145054190692,5.621822936443712
129,483,19.06429864216132,74.70450568447617,19.06501078037193,74.70752686607851,496,19.06448620443362,74.67989661257621,0.3272392965786778,2.5864019827752918,2.904411900886784,5.490813883662076
130,491,19.130537746664206,74.72797936770446,19.1155412776764,74.73537689043086,311,19.142178482538643,74.72658710526471,1.839745165968579,1.3026276514130937,3.1025268417844702,4.405154493197564
131,487,19.09533162775348,74.72592924244762,19.09045215306847,74.7260597526885,320,19.09041283115659,74.73301847587157,0.5427461125648672,0.9241531801824969,0.731232915654731,1.655386095837228
132,496,19.108037050031427,74.6254286504583,19.091936264963586,74.6511516645838,212,19.117018360409386,74.60572404031223,3.2419803718112723,2.2985640944719714,5.5282115546820885,7.82677564915406
133,412,19.025779582211072,74.69217763211824,19.01768673820279,74.66914867513923,219,19.006711471131524,74.6645353393479,2.582717649960173,3.5972300579560073,1.313233711705813,4.9104637696618205
134,425,19.08900780703728,74.74355568728623,19.097950698213715,74.77625085549477,500,19.094256487115235,74.73854735772782,3.57655130080957,0.7858622885652715,3.9829717644464897,4.768834053011761
135,439,19.122798303746578,74.75269819936382,19.12389420477685,74.78218999940826,216,19.124099584825885,74.76294407972898,3.1007653085274542,1.0860998237303536,2.022072121953757,3.1081719456841106
136,493,19.083642640404577,74.71725017182168,19.08319663177333,74.73035579959354,320,19.09041283115659,74.73301847587157,1.3780851104828724,1.8199572588685817,0.8497887557786077,2.669746014647189
137,413,19.055672514832747,74.7570069295644,19.0614865311656,74.75626517364746,214,19.070513055756194,74.73626507795568,0.6511725530390402,2.734067095409917,2.329260675741506,5.063327771151423
138,453,19.157508225215675,74.84567037260233,19.16154001038437,74.82367584175942,495,19.105928168955757,74.85271534507545,2.353307641621646,5.782994351406313,6.8953135438408335,12.678307895247148
139,494,19.084049600096403,74.84921233327519,19.097873537050248,74.87024557660992,495,19.105928168955757,74.85271534507545,2.692142698014155,2.4604742553826053,2.0481482282852213,4.508622483667827
140,486,19.13956209787305,74.80179398345794,19.159791890125344,74.82793068840104,215,19.13851238625146,74.79418914945869,3.549298938171834,0.8073600396457752,4.26154324501466,5.0689032846604345
141,445,19.082680690351847,74.75718428167082,19.0906241908078,74.7663923822696,217,19.093106222449386,74.76036631392464,1.3101293022957718,1.2065250938118222,0.6907436157130656,1.8972687095248877
142,432,18.985003655987686,74.74161309124453,18.958127610159558,74.7139633501857,888,19.00608165834613,74.74934443696901,4.169483092675776,2.480726317991467,6.501781625071748,8.982507943063215
143,442,19.0461669084093,74.78114147003902,19.06561920984673,74.80691099597972,220,19.0900215547016,74.77932568323367,3.4661323835141657,4.880146566263658,3.9706553522514927,8.85080191851515
144,462,19.109370216224484,74.82754049145072,19.11126549454943,74.84161594809682,491,19.10554350196057,74.80832288466529,1.49380622739454,2.0635188310183663,3.5554351069835444,5.61895393800191
145,473,19.16893085624853,74.74942865793354,19.146349571554463,74.73492077194591,314,19.138666620322088,74.73898135061974,2.9371583091045252,3.5396338762403805,0.9548727248412837,4.494506601081664
146,499,19.099326898143,74.63474028065501,19.09114073679185,74.66301248962105,318,19.07298623205697,74.65268985774557,3.1070734784130174,3.4837372806047187,2.291679139591828,5.775416420196547
147,443,19.07399849918118,74.75351953408176,19.092378627901383,74.77324565708284,214,19.070513055756194,74.73626507795568,2.9110057930591173,1.8542457556238034,4.5840276599985295,6.438273415622333
148,466,18.99996638073686,74.79357516218028,19.01760231789157,74.76833915925928,494,18.99419173988552,74.82028451621467,3.299171828899872,2.8806633276423113,6.049859151153132,8.930522478795444
149,488,19.180572379698543,74.77706004700643,19.18577691578936,74.75891731745946,882,19.203133212841767,74.78668614320335,1.99130917595331,2.704665296039377,3.4968943790846034,6.20155967512398
150,458,19.065285574219708,74.70954953921483,19.072003109681305,74.7237086154645,497,19.072171393317188,74.73463664663124,1.6649816015193108,2.745417978984741,1.1485927612207334,3.8940107402054744
151,575,23.08674100732668,72.78475853062291,23.172194825961466,72.80275805137593,51,23.13359256924779,72.81113896708054,9.678652788841767,5.866819761902728,4.377064008514691,10.243883770417419
152,571,23.11624334710285,72.71703491291352,23.180318529778816,72.78854077524514,54,23.14002869125374,72.72659398279838,10.208490486430492,2.8196645310772257,7.757452930481563,10.577117461558789
153,512,22.80177808465082,72.61689949749463,22.82026887337308,72.63391348644605,106,22.825956193478618,72.65216054252251,2.696047482272933,4.504419432466312,1.9741573736833145,6.4785768061496265
154,539,22.96110618636,72.64288268633423,22.99632852248752,72.6388261243103,257,22.978416082417542,72.64558487324327,3.9384997333316933,1.9445519786783425,2.108513045539531,4.053065024217874
155,545,22.93788603076044,72.52789074821315,22.937325601300813,72.51764882407308,55,22.961309445535797,72.53756194308137,1.050650634259321,2.786465648746154,3.35703777345074,6.143503422196893
156,522,23.090284784831777,72.8203452938248,23.061022886901185,72.83487608340614,51,23.13359256924779,72.81113896708054,3.577239821375967,4.906785883308394,8.426710316480282,13.333496199788677
