Request_id,Assigned_store_id,Assigned_store_latitude,Assigned_store_longitude,Assigned_driver_id,Assigned_Driver_latitude,Assigned_Driver_longitude,Request_latitude,Request_longitude,Distance_to_store,Distance_to_driver,Total_Distance
1266,1370,16.8284643551771,75.7148005894836,2111,16.84060318641155,75.71936587752873,16.82341564668165,75.71697775147679,0.6073352877697935,1.4345654129768928,2.0419007007466865
71,439,23.82452858952352,91.28354217709816,108,23.834140968514383,91.28442328525226,23.833363263483403,91.2847313807612,0.9897900070760365,1.072598619044049,2.0623886261200854
378,1853,25.443143079631497,81.8348505355916,629,25.443743823284983,81.84701758243824,25.44304624660341,81.82631271615645,0.8573534746117067,1.2235193629202583,2.080872837531965
1015,597,21.286584301157,81.36480831973297,1670,21.296055235542184,81.36381338730733,21.295461206967325,81.36178472685481,1.035583758071543,1.0581526363587528,2.093736394430296
12,361,30.154434483947263,74.20567824154972,16,30.148664106690656,74.20930613980373,30.154752956218328,74.19143162732921,1.370230736471642,0.7303254773903809,2.100556213862023
184,1130,23.734789285791148,92.71767392808418,309,23.736688628280383,92.71245984039004,23.724297912485472,92.70795411297723,1.5296651792515157,0.5712149802740621,2.1008801595255777
1479,651,19.956414512163644,79.30784472105104,2452,19.967188087051568,79.31322063828311,19.96274297137957,79.30465555206254,0.778642787499736,1.3231825417162637,2.1018253292159996
741,562,28.35595206320084,79.42420443882423,1240,28.347798452717228,79.41858931874472,28.347015357514664,79.42858517039912,1.0822402548569376,1.0601520225975305,2.1423922774544684
1268,1367,16.827138171409807,75.72354605080342,2132,16.81614801941925,75.72873434139306,16.82054389264183,75.72674467049926,0.8084308409596241,1.3410284564745214,2.1494592974341455
88,440,23.842566585612403,91.30535686991853,142,23.83802892780624,91.29563759225692,23.83515352504575,91.2989393829156,1.0514253749471758,1.1098467758768582,2.161272150824034
706,716,23.262608733931675,87.85016371520025,1156,23.251044817026283,87.84136594550542,23.26011658150606,87.85607075311341,0.6640279784808635,1.5688238387716085,2.232851817252472
1076,1513,19.30151160590769,73.06157882798345,1791,19.29399962987593,73.06002016349656,19.314430293824056,73.06233649480208,1.4386913229121727,0.8511598483992472,2.28985117131142
1147,405,20.29315083386231,85.82458893647164,1919,20.2945228748214,85.81527763626165,20.281619891069475,85.82017203701848,1.362427148845476,0.9830112639603501,2.345438412805826
275,491,9.489226601687635,76.32152588302468,493,9.482020691868216,76.33320979868196,9.4843244116774,76.32740353788284,0.8442017225334651,1.5113163058459473,2.3555180283794126
789,1490,15.150095391000484,76.92412333632387,1316,15.15296269727441,76.92971146419188,15.155777651720026,76.93864094764142,1.6813916702935783,0.6792482277901538,2.360639898083732
153,555,23.02579497832725,72.58730295280176,289,23.015986569624,72.60506836110466,23.02346376709359,72.58697374925643,0.2613989475596423,2.1201446875288874,2.38154363508853
101,860,27.211279695728305,78.04627082295404,198,27.2177906744663,78.03621805819832,27.21273684388729,78.03469436328501,1.1561817502315486,1.2297734048243374,2.385955155055886
696,716,23.262608733931675,87.85016371520025,1187,23.260084715336628,87.85114559169996,23.247978495173705,87.86310934575279,2.096570760471246,0.2980436219878877,2.3946143824591335
212,1779,26.44957487101294,74.6218798545787,383,26.45001842682155,74.6356856064514,26.440646369140172,74.62542510448517,1.0536809121096733,1.3753245011379776,2.429005413247651
872,1429,27.228547734849133,77.4900413747054,1452,27.23336735890577,77.50033910384742,27.238329928908357,77.49701334554182,1.2877527582218935,1.1505794310629853,2.438332189284879
219,1772,26.47683175485473,74.65495320064421,379,26.469193035626443,74.65897372086899,26.48784263739484,74.66397878228653,1.5185433627099993,0.9389385847428972,2.4574819474528966
121,1460,19.086991955066424,74.73609201176538,227,19.084707400752286,74.73459364378081,19.100990441916263,74.75035450002339,2.160758207275096,0.2988693498754889,2.459627557150585
1058,1004,19.288958707894167,73.05185827008273,1792,19.305542287916417,73.04841613121658,19.28976798708633,73.04628714050924,0.5915892382023054,1.8790609968477856,2.470650235050091
721,563,28.388537474727904,79.37702475009169,1225,28.38213816296293,79.37029065181366,28.37871227044957,79.36631250711392,1.5138656531991026,0.9696963308200197,2.483561984019122
601,632,25.913580194032235,80.78186187877226,1012,25.89435422587749,80.77742086368976,25.91564733812737,80.7840954713774,0.32052605293514425,2.1834912627469865,2.504017315682131
1474,654,19.942177070420808,79.27657101559033,2465,19.944956869761697,79.28809011137496,19.951382804397078,79.28369733961355,1.2659612604568031,1.2430927868712145,2.509054047328018
142,650,19.103384221387905,74.7411531234611,205,19.09097003560717,74.73787852458231,19.10772589671337,74.73158091825609,1.1156187898690637,1.422631233325452,2.5382500231945158
245,1552,20.74779173645718,77.00001781446545,407,20.72971123500567,77.00073407772359,20.74320138893561,76.99830338497385,0.5406608890810087,2.0118393185231005,2.5525002076041092
911,13,27.60357497514113,81.69473098579913,1511,27.600454199953443,81.69517301025049,27.593615719089208,81.67530363369667,2.2116481185497228,0.349737292276514,2.5613854108262366
1387,1983,28.02907895567388,79.13300260442995,2336,28.01819978184768,79.1385667423002,28.04018363258212,79.13138578027907,1.2449388044456526,1.3272867003682578,2.57222550481391
220,1771,26.449144997680424,74.64265762533073,361,26.4521111686793,74.64106018118326,26.429155092689573,74.63910938562569,2.2506754147081356,0.36616243589860786,2.6168378506067436
1311,1327,28.0143368547028,73.32411074647945,2158,28.0199986034752,73.32125205837274,28.014990826603285,73.30443054669337,1.9332931850566604,0.6892678073395744,2.6225609923962345
1056,1001,19.327151467136137,73.05074646190188,1763,19.310970656223567,73.04669210254232,19.321482499604787,73.04619739954218,0.7906973790344688,1.848838930463319,2.639536309497788
1477,10,19.979501707585364,79.3714326392105,2474,19.97846113916485,79.36873801970358,19.96476292282729,79.38739864364932,2.338811639700572,0.3044405750251177,2.6432522147256896
937,671,22.849923361896195,88.40569056283603,1580,22.86912417716911,88.40163915097547,22.85343235314808,88.40274248376156,0.49345303768168375,2.1750142514576387,2.6684672891393224
131,649,19.08610546437805,74.71533758795853,206,19.076534511777226,74.71848243436939,19.09392238543346,74.70295073310672,1.5651511516002086,1.1143720209264023,2.679523172526611
1077,1002,19.40846822288847,73.01699232166193,1752,19.4075776011268,73.01754232585377,19.38753037811864,73.0049700993683,2.647709207472514,0.114606833786983,2.7623160412594974
379,1540,25.4473402611536,81.84472575661218,641,25.43895475432256,81.84136529858114,25.431212646337823,81.84486539069101,1.793363758438946,0.9916014266510658,2.7849651850900115
1006,630,21.195323964851013,81.43788742620983,1660,21.204607995290605,81.43094270579525,21.1944281823733,81.45291723773951,1.5613701427133704,1.2585936826958328,2.819963825409203
905,1304,27.62806330735737,81.74714228398942,1519,27.61016338930106,81.75025002641642,27.62513584715138,81.75472549717132,0.8149164455161046,2.0137933709002924,2.828709816416397
744,569,28.346870571506205,79.44462573360462,1235,28.34515039097874,79.42194252304624,28.352661405137216,79.44409918201102,0.6459697307886153,2.2280555641720152,2.8740252949606306
847,1065,25.242502230809727,86.973721161244,1435,25.235237469243256,86.96538962348201,25.253409144349288,86.98590379307264,1.7239709795661653,1.1639456460811641,2.887916625647329
1492,510,20.002806498668964,79.3393162830479,2495,19.99097250637537,79.34014204722968,20.006007881426115,79.32453312855817,1.5851233016004065,1.318705816036277,2.9038291176366835
135,645,19.0979891987034,74.67247319945595,212,19.095205529915784,74.68050244697788,19.101862355977705,74.69111732806108,2.0057872937423107,0.898667043135338,2.9044543368776488
187,1332,23.73464111058863,92.70160892058888,312,23.73723968261179,92.71400137861798,23.720692371008777,92.69712612153803,1.6167643285301643,1.29408670520884,2.9108510337390046
375,1854,25.423917924941705,81.84684010182863,616,25.44090914149348,81.85187044355298,25.41753575869643,81.8532328922997,0.9569826154797547,1.955700502826757,2.9126831183065116
663,126,34.20606318022776,74.33726143145974,1130,34.20901517895624,74.34284421061604,34.194389540535525,74.35799046393771,2.3063471207821435,0.6093536923241244,2.915700813106268
1069,862,19.336536512695524,73.01922251049935,1794,19.329711006815128,73.002534467311,19.345221317595158,73.02245991359334,1.0237003031533705,1.9083962872034022,2.932096590356773
811,1071,12.983598376275252,77.52464229137065,1393,12.998653420724953,77.50654658148302,12.984849170365267,77.52159805229674,0.35797233644335724,2.5780948877019823,2.9360672241453396
1129,1964,23.27314755182577,77.4136536051212,1895,23.256824993134824,77.3994088756164,23.27130682329001,77.40793430145547,0.6190320460975276,2.32629083585446,2.945322881951988
144,1813,19.112490378541864,74.73005219565621,208,19.10565990080569,74.72605963733305,19.103348049954512,74.71221866224454,2.1317474122107187,0.8676597191243884,2.999407131335107
122,1375,19.083606413893158,74.72638885316074,221,19.085886858567196,74.72494131791,19.099056126750305,74.70627983671335,2.723270672875769,0.29569860500853334,3.0189692778843025
280,350,9.483386670068226,76.34490341294907,464,9.47706653124608,76.34524458711357,9.478903367789163,76.36592877481213,2.3592486483674127,0.7037628437908201,3.0630114921582328
1033,1942,25.35395160939437,74.64188624776979,1718,25.34344587141078,74.6298760502195,25.350276214861356,74.65529159691259,1.4076831099222518,1.679656143324296,3.087339253246548
743,569,28.346870571506205,79.44462573360462,1231,28.346049578926568,79.42228933695777,28.339477237940063,79.44072422163487,0.9064422674129885,2.1877862541866877,3.094228521599676
546,1051,19.88007385670316,75.34760631908549,934,19.889694228126174,75.33241904292059,19.88775645119696,75.35538720357681,1.179719946887394,1.9147519395148638,3.094471886402258
499,733,31.628623399334632,74.86503621124216,831,31.62511691527286,74.8493831708042,31.617924443787764,74.87629637215846,1.5974997762578407,1.5324668506174852,3.129966626875326
130,1814,19.149969138473526,74.73263938141216,244,19.161842326299528,74.73669809319063,19.138488806734376,74.74395997565703,1.7446295673387409,1.3873632552570148,3.1319928225957554
1482,1,19.94398231465415,79.3141292438447,2494,19.94924199142292,79.31430807174446,19.96696621587165,79.315201166968,2.5581477323752204,0.5851479942002186,3.143295726575439
4,365,30.13782980947912,74.17977152718409,14,30.12722388680514,74.17536213846599,30.1286005493768,74.16318035414714,1.897086156147991,1.2532444153154343,3.1503305714634253
565,919,19.8921601757165,75.34602121295842,905,19.880823857392915,75.34468744783177,19.895449714235063,75.36372911134528,1.8873117203936023,1.2682326490323605,3.1555443694259626
194,536,23.72273713093919,92.69419017914572,314,23.732770123199483,92.71250567134882,23.72345949374322,92.6843686206544,1.0030461892588445,2.1727197673130907,3.175765956571935
1192,299,23.192230155956437,69.83181692416767,1956,23.195877961371917,69.81957203209838,23.17544853818287,69.83090262013062,1.8683695634995627,1.3156118166672883,3.183981380166851
1158,1431,20.276530023492192,85.83303029223103,1929,20.254478976929708,85.82354625946844,20.27172506526336,85.83401521002239,0.54407406659429,2.6440188407855834,3.1880929073798736
547,1051,19.88007385670316,75.34760631908549,917,19.870321988886143,75.36799368663765,19.88683724774768,75.34506769439122,0.797528918365641,2.3918618592749623,3.1893907776406034
1100,1935,28.788275992784506,76.15039074512569,1807,28.793596439274623,76.12966278261696,28.78522642785777,76.13976214229032,1.0898857020490207,2.104780202213988,3.194665904263009
1087,828,28.809264734864424,76.13510901703958,1838,28.799367644224187,76.12966065915467,28.823298913377275,76.14760392850856,1.9791744230213175,1.2218583044441738,3.201032727465491
552,1501,19.86034950741029,75.32585393677216,906,19.865693936665007,75.34385890269346,19.850286604001344,75.32074214616577,1.2401003284842118,1.9745061892019193,3.214606517686131
1052,1515,19.319517080072035,73.04538242971411,1778,19.30422601944288,73.0571393454566,19.321434149842084,73.05585090604127,1.118978103467722,2.10074279276966,3.219720896237382
733,564,28.34579412575169,79.39261976213932,1244,28.343239031745835,79.41308408173145,28.34524245134944,79.40485973610866,1.1994066707351263,2.02276492960951,3.222171600344636
236,1773,26.4469984434926,74.65609641464953,354,26.441906116061865,74.6490969732279,26.4599091308166,74.67453162178046,2.3300581070480164,0.8979147593381783,3.2279728663861946
550,1509,19.90466191285412,75.31566315830312,907,19.90187227244688,75.32970405857863,19.90495296937162,75.33235954140304,1.7459417886802346,1.5004340623830261,3.2463758510632608
724,563,28.388537474727904,79.37702475009169,1242,28.38019936898861,79.3668917340488,28.38720123680361,79.3576636950407,1.8997884023981506,1.357297046130544,3.2570854485286946
996,114,21.199121496839265,81.36941004896177,1653,21.194301064085558,81.36399235491058,21.18335774740221,81.35183577365751,2.5282926134487202,0.7763824118723056,3.3046750253210257
1409,1239,28.02005810869058,79.13031605615377,2327,28.039030209054488,79.12557639409187,28.02679489269661,79.1212293717217,1.1647680687460025,2.160286349829971,3.3250544185759736
1149,404,20.27735976054409,85.83938389432187,1907,20.28148739872964,85.83283228254777,20.29519158146784,85.85416319718558,2.5114913297935684,0.8231772375465233,3.3346685673400915
486,1569,31.617268814958766,74.82628168632714,848,31.622713521536927,74.79811298097908,31.615915526727186,74.82006185413755,0.6078807966824061,2.735069484327843,3.342950281010249
1144,47,20.254691288949843,85.78169836086848,1942,20.247454639559912,85.78193189538587,20.239184015817475,85.79976061970804,2.554215077372687,0.8050474182817997,3.3592624956544865
607,634,25.88992146766564,80.7949488701468,1020,25.88495749578119,80.80595166109735,25.87321564229847,80.78442748125158,2.1350907846601546,1.2313314151865409,3.3664221998466957
730,570,28.3907273643575,79.40627061421519,1246,28.4041221470535,79.40471270161085,28.38326448638129,79.42344852291379,1.8741491079726385,1.4972071032518115,3.37135621122445
877,1428,27.16433732241937,77.48718816099345,1468,27.1765259999972,77.46010052808015,27.1661605007891,77.4838636951617,0.3863491176564345,3.0028909343324384,3.389240051988873
197,168,23.781824966942736,92.70192705393586,342,23.767106243098564,92.70861149173452,23.76881200959261,92.7090723290119,1.6193815049167604,1.7723678686347377,3.391749373551498
447,351,30.513773838139127,76.88863923547117,727,30.490854001294288,76.91172283100863,30.51416047320241,76.88841160765043,0.04820564924376449,3.3743442245225874,3.422549873766352
457,1228,20.936694983539617,77.69861351069245,753,20.919068550900143,77.70489849931003,20.935775211335567,77.68539357559145,1.3767431158163836,2.065810228524772,3.442553344341156
5,1022,30.14488596636226,74.19560942420334,9,30.14882108294745,74.21522821511253,30.133895352364892,74.18600461711006,1.5318617535195627,1.9365235655522774,3.46838531907184
1064,861,19.29246241135777,73.05464162982051,1779,19.28632961380653,73.04824212987661,19.27523531564644,73.07070418975182,2.5517709848764336,0.9571537040364557,3.5089246889128893
992,595,21.10442673083771,81.46807737126956,1685,21.11371129527341,81.46289625862121,21.087636970957583,81.4540817785757,2.3650734893564196,1.1639155934677328,3.528989082824152
310,781,27.881467977154557,78.07862453531583,533,27.885827687798077,78.05647737078695,27.89228699638465,78.07356500248792,1.3017398336657175,2.230065078307474,3.5318049119731914
227,1278,26.45434535499829,74.6570444214292,380,26.46054168855997,74.6678850995462,26.473751737942276,74.6636301367766,2.2552735287231873,1.2803704202390005,3.535643948962188
603,900,25.88133355087757,80.77755663048889,1029,25.901413004523015,80.77535215113416,25.88987545109612,80.78688224715033,1.331349215470164,2.243597168091109,3.574946383561273
85,797,23.84318009771644,91.31427728288186,150,23.865703454325168,91.31264832508889,23.840755392261453,91.30397247231748,1.0821847055611782,2.5099557495326708,3.592140455093849
769,542,15.913801622653091,74.29230501833052,1260,15.929961762529356,74.28933789492596,15.909993892672148,74.27604915319918,1.7891324805941475,1.8247199614127159,3.6138524420068636
1306,1885,28.01930265212013,73.31494536112889,2152,28.014496734348537,73.31667190415273,28.00329220622465,73.28960785469165,3.058814465942929,0.5606259774183039,3.619440443361233
381,1860,25.46968392846333,81.84124172030718,602,25.45093785050512,81.86237374565735,25.47340241092216,81.83627071012046,0.6480639031957869,2.974235418981031,3.6222993221768176
1240,1498,17.916204919805388,77.51714788833065,2087,17.916262752080556,77.54479396285186,17.909905404345242,77.51701143179176,0.7006229345785154,2.9250386709663636,3.625661605544879
385,1532,25.47581334552853,81.86082400551965,637,25.483258853394997,81.89007219194991,25.478254364839117,81.8554464043377,0.6042133055700083,3.0504301983635527,3.6546435039335607
1495,506,19.951537579074756,79.29854332657433,2470,19.97770461444408,79.31264199328861,19.952262344501857,79.30228023927476,0.39881314696652137,3.2614687425688396,3.660281889535361
927,13,27.60357497514113,81.69473098579913,1540,27.582052270567235,81.68154308555827,27.59840878142805,81.68689119544722,0.9627100317253913,2.7233327243166494,3.6860427560420406
736,564,28.34579412575169,79.39261976213932,1224,28.335259051092237,79.37361117744553,28.343122285017547,79.40753906774123,1.4899783013385473,2.1984253853359625,3.68840368667451
1000,1315,21.21244143480348,81.40996084251795,1657,21.21640024519513,81.43048154004441,21.225512766851125,81.41418810039681,1.518079851796578,2.1722367014736754,3.6903165532702533
808,840,15.15145981370301,76.92361143283314,1308,15.142049666393463,76.92397799306103,15.128943677593591,76.91533972254307,2.656442276911801,1.0471000478854318,3.7035423247972323
200,1331,23.75315961693796,92.752433553701,340,23.73568861690397,92.7603431540435,23.758842496205187,92.76694409098342,1.6063006175873407,2.102890632854948,3.709191250442289
639,1094,28.801728684816045,79.09325584124558,1074,28.806194766124413,79.09042766756654,28.774258969806315,79.10108740012707,3.148397047928997,0.5679396837558017,3.7163367316847986
343,79,26.48382888651625,89.51710663487543,588,26.47909257515678,89.5088114099269,26.492758986036407,89.49132018403327,2.7517350644882206,0.9792825183844915,3.7310175828727123
729,568,28.384139888929266,79.48655392806631,1201,28.376312660661704,79.50066328694932,28.387828481981384,79.50760238622145,2.0995260877788735,1.6318126723406903,3.731338760119564
841,871,25.27223472241725,86.96980750367274,1432,25.268806475319945,86.96330084996166,25.29516791495308,86.98537643555595,2.9921707447812516,0.7572213030813568,3.7493920478626084
784,611,15.141217656153389,76.90211660256504,1347,15.12117441672764,76.88051667246108,15.145955452192588,76.90099678480233,0.5403561308142134,3.2160117085866027,3.756367839400816
965,322,21.78559195939753,72.14602218354798,1615,21.777883128204135,72.1329931979351,21.77063239499439,72.15940452426268,2.1625173395864485,1.5951969919018605,3.757714331488309
213,337,26.440382214493027,74.69610721615302,396,26.45267940787342,74.71466928760725,26.43666554289776,74.71019624448647,1.4623901008506706,2.298887961394254,3.7612780622449247
1083,1931,28.796749674796786,76.19132186308471,1850,28.79136284907649,76.19011137874384,28.811687638473312,76.2189049343707,3.1594699374692,0.6104917624039574,3.7699616998731575
974,228,21.651214504384384,72.18104026606359,1610,21.64870777706721,72.17314801723082,21.67743878611316,72.18121693140729,2.9160642336620533,0.8619802654885319,3.7780444991505853
388,1531,25.471759584133117,81.85475578416637,626,25.47929367631285,81.82584266366572,25.469290228348417,81.84753583364662,0.7750605450568377,3.0208823999719825,3.7959429450288202
517,1710,23.866352224576303,86.96396973545524,872,23.84035465032644,86.96365474884699,23.87442113063711,86.96253171425141,0.9090585891585065,2.890975837679375,3.800034426837881
1491,656,19.932420530725484,79.30343198457659,2490,19.92249341296403,79.32350242251601,19.937483256915414,79.31605864765253,1.4349313569209516,2.3707639895918127,3.8056953465127643
842,760,25.230672080678605,86.98258900222073,1416,25.22945824050785,86.95949693295387,25.243938060496863,86.98064062265182,1.4880702158052739,2.3266876068674236,3.8147578226726973
1485,1,19.94398231465415,79.3141292438447,2464,19.960244697704223,79.32683201956338,19.94905979024785,79.30003514437611,1.5776618697961071,2.243374162403786,3.8210360321998933
377,1534,25.454235157878863,81.82346198187074,648,25.43302049231312,81.82887977584929,25.44415014596286,81.8150835956567,1.401862436726249,2.42087665397802,3.8227390907042693
742,565,28.303522037965525,79.3260130138414,1230,28.30484118818937,79.32017313107522,28.29484081677786,79.35752484948583,3.2326678463232463,0.5902456265832843,3.8229134729065306
1159,404,20.27735976054409,85.83938389432187,1936,20.25684687843855,85.82774170150951,20.27135436180031,85.82926460684143,1.2489981980582894,2.584068974698813,3.8330671727571026
1202,289,21.06543547680038,75.79438097694855,2013,21.043412733581327,75.78794716478725,21.05759868917502,75.8036992017394,1.301649630766389,2.5381997461806476,3.8398493769470363
46,1655,19.390720699141596,78.29427501989622,76,19.399474035626348,78.30908648590369,19.408797484814283,78.29423310577602,2.0100516639497026,1.8332257367005675,3.84327740065027
914,198,27.594970420064865,81.72147649423911,1550,27.580838085818044,81.70540791394193,27.5988309541084,81.70546178602203,1.6354965434431277,2.2309653420429156,3.8664618854860433
531,1709,23.689084207830067,86.98602772887882,888,23.703072243915912,86.9614282272585,23.693118065070244,86.99434649829472,0.9584811558257447,2.9483732840146506,3.9068544398403953
870,1525,25.238051272133145,86.94196916024362,1421,25.24660875504752,86.96751914694651,25.22747743938117,86.94198775071317,1.175758044171189,2.740262095037392,3.916020139208581
836,271,12.954722220408607,77.696599496964,1351,12.967982691003504,77.67865434775126,12.954007023105383,77.71022271632805,1.4784192218852272,2.440387822969898,3.918807044855125
609,893,25.93081895118064,80.78001237978529,1038,25.94163105948484,80.79878167342737,25.920322621931746,80.76778582234441,1.6903361372472967,2.228891646836889,3.9192277840841854
239,338,26.39706505756381,74.61530826737572,372,26.392343096874843,74.62148651080061,26.36902284011045,74.61428843716729,3.119806738349634,0.8089310696391948,3.9287378079888287
181,1127,23.732498915222163,92.68866975046542,333,23.73729217785733,92.688028624979,23.75908582176225,92.67208901519284,3.4041010823630327,0.5369669144372797,3.9410679968003124
1475,502,19.9610592236134,79.22866507544876,2483,19.98026089738279,79.22767225234203,19.960101925921343,79.24591106860828,1.8056087176021087,2.137648336720235,3.9432570543223435
1484,501,19.962300569442743,79.34309951905517,2460,19.967157306056272,79.32657750170213,19.976688937178466,79.35670233372556,2.140263501850048,1.809236229077972,3.94949973092802
961,322,21.78559195939753,72.14602218354798,1611,21.7748536034461,72.15306022080345,21.79427102711603,72.16894248641731,2.5557382473860777,1.397816259427849,3.9535545068139264
934,1109,22.921258330754902,88.36136978047871,1595,22.934419936696777,88.34003461020883,22.921277485544323,88.37431722325368,1.3260150388379046,2.6297896195914974,3.955804658429402
1090,826,28.78179031368731,76.16094274676844,1849,28.790575278952133,76.17960746763055,28.77661817702362,76.14237874454642,1.8984610776520765,2.064653289238136,3.9631143668902125
819,1075,12.987017611535933,77.55456589174075,1353,12.97383680562698,77.58651256161146,12.987136193358864,77.55256892558299,0.21677396948198882,3.759031955741627,3.9758059252236158
1150,1843,20.29818282530922,85.85091226307617,1911,20.27277528503689,85.8345260181099,20.30105667167496,85.84504890050377,0.6899477526556487,3.301904242602903,3.9918519952585516
242,1905,20.72456938611151,77.01231630953937,418,20.71110392678525,77.0085618257618,20.70446792895999,77.00209329504303,2.4751879177930465,1.547370814240715,4.022558732033762
95,700,27.210189354055995,77.99914510710833,155,27.19744957236432,78.00795290392104,27.207813712285084,78.02293700283926,2.3675776475769212,1.6629729511589797,4.030550598735901
1082,710,28.80716606270716,76.09700801302604,1813,28.833913507851054,76.10270507792833,28.79837546228836,76.09388397829997,1.0237712692440066,3.0255234623893177,4.049294731633324
1151,1438,20.2200173054666,85.78179880359222,1928,20.201134255459944,85.80776026187958,20.21600700655529,85.7861025257724,0.6328578929982751,3.42748322321768,4.060341116215955
1099,828,28.809264734864424,76.13510901703958,1802,28.826024483049935,76.15002815743728,28.79736500503236,76.12417778004783,1.6986174095540132,2.363393197783044,4.062010607337057
195,1130,23.734789285791148,92.71767392808418,339,23.752122563904816,92.74485933026028,23.73920888514917,92.71288756526624,0.6920038610128944,3.3721114056890444,4.064115266701939
