store_id,operator_id,city_id,location_latitude,location_longitude,contact_email,contact_mobile,start_time,end_time,list_of_items,inventory_capacity
17,1,17,31.616927335627306,74.9094992870524,store17@amritsar.com,9019981176,2024-10-18 09:00:00,2024-10-18 21:00:00,[],227.45428033743363
18,1,17,31.644029990476017,75.01324043428916,store18@amritsar.com,9690229703,2024-10-18 09:00:00,2024-10-18 21:00:00,[],400.70478420004144
19,1,17,31.621265817980575,74.88368305424109,store19@amritsar.com,9395946652,2024-10-18 09:00:00,2024-10-18 21:00:00,[],440.4644869374832
20,1,17,31.580856726903523,74.97463720429302,store20@amritsar.com,9071817590,2024-10-18 09:00:00,2024-10-18 21:00:00,[],316.24507583117224
21,1,13,25.65012297078913,82.01684149122646,store21@allahabad.com,9179334366,2024-10-18 09:00:00,2024-10-18 21:00:00,[],497.7789019993277
22,1,13,25.437381267141784,82.11569445712213,store22@allahabad.com,9442465294,2024-10-18 09:00:00,2024-10-18 21:00:00,[],338.7221436777187
23,1,13,25.49502950288218,81.61329326445397,store23@allahabad.com,9335475176,2024-10-18 09:00:00,2024-10-18 21:00:00,[],280.6905258031219
24,1,13,25.443576374477423,81.8478139471909,store24@allahabad.com,9393799562,2024-10-18 09:00:00,2024-10-18 21:00:00,[],444.1266335895792
25,1,13,25.32885284243106,81.75341802916684,store25@allahabad.com,9104831260,2024-10-18 09:00:00,2024-10-18 21:00:00,[],412.01811171776274
26,1,13,25.68122588786218,81.96337869314364,store26@allahabad.com,9875394360,2024-10-18 09:00:00,2024-10-18 21:00:00,[],122.72256369917244
27,1,13,25.447572085074974,81.70561211469732,store27@allahabad.com,9809923653,2024-10-18 09:00:00,2024-10-18 21:00:00,[],154.2642608878886
28,1,13,25.616699389270988,81.8839685145659,store28@allahabad.com,9781541066,2024-10-18 09:00:00,2024-10-18 21:00:00,[],289.48335581096666
29,1,13,25.406854772299226,81.68223968153318,store29@allahabad.com,9364343830,2024-10-18 09:00:00,2024-10-18 21:00:00,[],388.3742671465485
30,1,13,25.423792612446448,81.64311205729527,store30@allahabad.com,9330436777,2024-10-18 09:00:00,2024-10-18 21:00:00,[],276.19209623767824
31,1,16,21.091878744370785,77.68361381522992,store31@amaravati.com,9292482957,2024-10-18 09:00:00,2024-10-18 21:00:00,[],257.6661397837928
32,1,16,20.9428294858351,77.75146788838939,store32@amaravati.com,9043004757,2024-10-18 09:00:00,2024-10-18 21:00:00,[],388.83828776882666
33,1,16,20.89350017875604,77.74491863446423,store33@amaravati.com,9429085818,2024-10-18 09:00:00,2024-10-18 21:00:00,[],419.25157689992324
34,1,16,20.870142784084987,77.71071993283489,store34@amaravati.com,9342762658,2024-10-18 09:00:00,2024-10-18 21:00:00,[],416.3699595116233
35,1,16,20.951843437096173,77.78480154158467,store35@amaravati.com,9221162650,2024-10-18 09:00:00,2024-10-18 21:00:00,[],114.43868559216979
36,1,16,20.93784830154968,77.65498649923428,store36@amaravati.com,9505291165,2024-10-18 09:00:00,2024-10-18 21:00:00,[],452.7512682063469
37,1,16,20.963445749441643,77.78402216914795,store37@amaravati.com,9258235865,2024-10-18 09:00:00,2024-10-18 21:00:00,[],154.35079159458832
38,1,16,21.009191498172328,77.75898271914369,store38@amaravati.com,9112214489,2024-10-18 09:00:00,2024-10-18 21:00:00,[],130.84848666864005
39,1,16,21.110397520740133,77.60314856333574,store39@amaravati.com,9516346381,2024-10-18 09:00:00,2024-10-18 21:00:00,[],311.10823595024397
40,1,16,21.091619624547025,77.64137374359976,store40@amaravati.com,9607848412,2024-10-18 09:00:00,2024-10-18 21:00:00,[],331.3099782325427
41,1,15,30.31838082657023,76.73615785959609,store41@ambala.com,9174304741,2024-10-18 09:00:00,2024-10-18 21:00:00,[],249.7940925134888
42,1,15,30.322162359159694,76.89519531039878,store42@ambala.com,9148980033,2024-10-18 09:00:00,2024-10-18 21:00:00,[],466.40648549161506
43,1,15,30.343146686514437,76.8511359729042,store43@ambala.com,9717531572,2024-10-18 09:00:00,2024-10-18 21:00:00,[],137.83735167792148
44,1,15,30.376807683258175,76.82545897345229,store44@ambala.com,9709443147,2024-10-18 09:00:00,2024-10-18 21:00:00,[],254.25145309934774
45,1,15,30.466183935657238,76.86408080040717,store45@ambala.com,9097460554,2024-10-18 09:00:00,2024-10-18 21:00:00,[],232.45906020266895
46,1,15,30.36622839523413,76.78927625199167,store46@ambala.com,9950548922,2024-10-18 09:00:00,2024-10-18 21:00:00,[],410.63402116606693
47,1,15,30.36037465491326,76.8105995352449,store47@ambala.com,9526399691,2024-10-18 09:00:00,2024-10-18 21:00:00,[],169.50876603137655
48,1,15,30.38055459646152,76.72575106755951,store48@ambala.com,9635311004,2024-10-18 09:00:00,2024-10-18 21:00:00,[],374.2984169813303
49,1,15,30.392606763428926,76.74592489858139,store49@ambala.com,9126239570,2024-10-18 09:00:00,2024-10-18 21:00:00,[],448.31992062531316
50,1,15,30.36682304099923,76.85447724641794,store50@ambala.com,9297343314,2024-10-18 09:00:00,2024-10-18 21:00:00,[],309.35436100440654
51,1,3,23.90168926104078,91.18711745941752,store51@agartala.com,9210777136,2024-10-18 09:00:00,2024-10-18 21:00:00,[],462.7810924900117
52,1,3,23.993682093956316,91.41912986439507,store52@agartala.com,9935942917,2024-10-18 09:00:00,2024-10-18 21:00:00,[],149.24091803618512
53,1,3,24.04858042761684,91.35361733802264,store53@agartala.com,9302511184,2024-10-18 09:00:00,2024-10-18 21:00:00,[],111.3895886178788
54,1,3,23.91307966214435,91.17341142091861,store54@agartala.com,9442543403,2024-10-18 09:00:00,2024-10-18 21:00:00,[],464.21580526998923
55,1,3,23.848468744364055,91.24309029523937,store55@agartala.com,9427638453,2024-10-18 09:00:00,2024-10-18 21:00:00,[],378.62852281548396
56,1,3,23.76728123306438,91.28525616854337,store56@agartala.com,9870744045,2024-10-18 09:00:00,2024-10-18 21:00:00,[],342.8346933133371
57,1,3,23.839979075352325,91.29065980546424,store57@agartala.com,9473076965,2024-10-18 09:00:00,2024-10-18 21:00:00,[],323.1117905753168
58,1,3,23.805800825638453,91.35051352779219,store58@agartala.com,9139143417,2024-10-18 09:00:00,2024-10-18 21:00:00,[],112.25785214297139
59,1,3,23.85099108632009,91.29547849516183,store59@agartala.com,9962740213,2024-10-18 09:00:00,2024-10-18 21:00:00,[],365.02054572133727
60,1,3,23.775369575620864,91.43280890989068,store60@agartala.com,9205047069,2024-10-18 09:00:00,2024-10-18 21:00:00,[],281.00747633220044
61,1,25,28.439621545005323,79.57720280005863,store61@bareilly.com,9570599149,2024-10-18 09:00:00,2024-10-18 21:00:00,[],235.36639945482744
62,1,25,28.347990036597622,79.43391975768716,store62@bareilly.com,9157992516,2024-10-18 09:00:00,2024-10-18 21:00:00,[],392.1444224217056
63,1,25,28.362414553409604,79.40243677066297,store63@bareilly.com,9123646268,2024-10-18 09:00:00,2024-10-18 21:00:00,[],443.5749612302831
64,1,25,28.531566139547092,79.43821461450047,store64@bareilly.com,9661312926,2024-10-18 09:00:00,2024-10-18 21:00:00,[],418.97667732551434
65,1,25,28.18823726500012,79.42214607273253,store65@bareilly.com,9403735687,2024-10-18 09:00:00,2024-10-18 21:00:00,[],255.2997170684843
66,1,25,28.375020979206322,79.22124162938286,store66@bareilly.com,9447555949,2024-10-18 09:00:00,2024-10-18 21:00:00,[],146.63742551851658
67,1,25,28.36240283449881,79.4646060356473,store67@bareilly.com,9697931664,2024-10-18 09:00:00,2024-10-18 21:00:00,[],218.24074458378414
68,1,25,28.44833372391987,79.51641524936616,store68@bareilly.com,9906076156,2024-10-18 09:00:00,2024-10-18 21:00:00,[],120.51457393934393
69,1,25,28.357951345921705,79.3948399079418,store69@bareilly.com,9205671033,2024-10-18 09:00:00,2024-10-18 21:00:00,[],293.3014676790605
70,1,25,28.447942301447288,79.27258829106214,store70@bareilly.com,9465934962,2024-10-18 09:00:00,2024-10-18 21:00:00,[],142.27359623805432
71,1,19,19.872506473533452,75.31243941950453,store71@aurangabad.com,9441054477,2024-10-18 09:00:00,2024-10-18 21:00:00,[],351.78896933698746
72,1,19,19.85737103545869,75.58825880466658,store72@aurangabad.com,9870447357,2024-10-18 09:00:00,2024-10-18 21:00:00,[],479.1656199910578
73,1,19,20.03171609498317,75.19215878550416,store73@aurangabad.com,9038256234,2024-10-18 09:00:00,2024-10-18 21:00:00,[],181.40805401191375
74,1,19,19.94050820315755,75.46471223098189,store74@aurangabad.com,9109866873,2024-10-18 09:00:00,2024-10-18 21:00:00,[],487.15706948118407
75,1,19,19.792335962978157,75.32155059273074,store75@aurangabad.com,9280719182,2024-10-18 09:00:00,2024-10-18 21:00:00,[],278.70863588396446
76,1,19,20.059351742877404,75.28929700849832,store76@aurangabad.com,9824326541,2024-10-18 09:00:00,2024-10-18 21:00:00,[],238.4204165003337
77,1,19,19.88057397267135,75.28504165058578,store77@aurangabad.com,9970752356,2024-10-18 09:00:00,2024-10-18 21:00:00,[],264.64307370280994
78,1,19,19.87053160508602,75.34244475409997,store78@aurangabad.com,9487657489,2024-10-18 09:00:00,2024-10-18 21:00:00,[],415.840045444683
79,1,19,20.01317251217717,75.17302292047613,store79@aurangabad.com,9049662318,2024-10-18 09:00:00,2024-10-18 21:00:00,[],416.6531877453322
80,1,19,19.81793320722246,75.21679729825968,store80@aurangabad.com,9526159019,2024-10-18 09:00:00,2024-10-18 21:00:00,[],474.28607522734427
81,1,12,26.467830773970114,89.50333828488738,store81@alipurduar.com,9542462618,2024-10-18 09:00:00,2024-10-18 21:00:00,[],330.8420703168088
82,1,12,26.500743055661875,89.60784811917641,store82@alipurduar.com,9347977552,2024-10-18 09:00:00,2024-10-18 21:00:00,[],179.4533757617761
83,1,12,26.488934384225153,89.51245007404722,store83@alipurduar.com,9219876396,2024-10-18 09:00:00,2024-10-18 21:00:00,[],375.650454054788
84,1,12,26.448664568789216,89.51136978220741,store84@alipurduar.com,9304728603,2024-10-18 09:00:00,2024-10-18 21:00:00,[],286.6207067247657
85,1,12,26.48473675211591,89.51793442629287,store85@alipurduar.com,9491511783,2024-10-18 09:00:00,2024-10-18 21:00:00,[],457.56279875710953
86,1,12,26.519965559949423,89.52370703056337,store86@alipurduar.com,9141044735,2024-10-18 09:00:00,2024-10-18 21:00:00,[],348.51060168838717
87,1,12,26.40759489981608,89.57764286415582,store87@alipurduar.com,9576609303,2024-10-18 09:00:00,2024-10-18 21:00:00,[],352.79187230650143
88,1,12,26.535531876043997,89.51821479511602,store88@alipurduar.com,9638068694,2024-10-18 09:00:00,2024-10-18 21:00:00,[],372.8879186554134
89,1,12,26.51283471764572,89.60177644951773,store89@alipurduar.com,9466586488,2024-10-18 09:00:00,2024-10-18 21:00:00,[],230.1600372948991
90,1,12,26.495728979873096,89.49411684568614,store90@alipurduar.com,9694978796,2024-10-18 09:00:00,2024-10-18 21:00:00,[],161.89318831289404
91,1,6,22.959051065901022,72.60048352627798,store91@ahmedabad.com,9263475405,2024-10-18 09:00:00,2024-10-18 21:00:00,[],415.5658658914847
92,1,6,23.03028631165705,72.57726931185763,store92@ahmedabad.com,9449536136,2024-10-18 09:00:00,2024-10-18 21:00:00,[],311.47608018545657
93,1,6,23.020392684665314,72.50819866096151,store93@ahmedabad.com,9362504504,2024-10-18 09:00:00,2024-10-18 21:00:00,[],170.13659006272084
94,1,6,22.849471682016883,72.52625962085386,store94@ahmedabad.com,9407108767,2024-10-18 09:00:00,2024-10-18 21:00:00,[],231.77362117438824
95,1,6,23.000035968829295,72.44397888322625,store95@ahmedabad.com,9276137607,2024-10-18 09:00:00,2024-10-18 21:00:00,[],213.50932575643628
96,1,6,23.077202502332316,72.80503705351055,store96@ahmedabad.com,9595531067,2024-10-18 09:00:00,2024-10-18 21:00:00,[],175.30579338255956
97,1,6,23.152895649266533,72.62440902076975,store97@ahmedabad.com,9806161470,2024-10-18 09:00:00,2024-10-18 21:00:00,[],493.19234139961213
98,1,6,23.011691528740126,72.58366539390735,store98@ahmedabad.com,9404531377,2024-10-18 09:00:00,2024-10-18 21:00:00,[],207.7183826001035
99,1,6,23.0263819166374,72.58646068740173,store99@ahmedabad.com,9151160325,2024-10-18 09:00:00,2024-10-18 21:00:00,[],343.2375588311145
100,1,6,22.953867809799302,72.689547443642,store100@ahmedabad.com,9660608521,2024-10-18 09:00:00,2024-10-18 21:00:00,[],141.16447814107343
101,2,25,28.323347460020404,79.48499789000377,store101@bareilly.com,9959033144,2024-10-18 09:00:00,2024-10-18 21:00:00,[],387.6255227141269
102,2,25,28.34772653229411,79.4237049320144,store102@bareilly.com,9946821717,2024-10-18 09:00:00,2024-10-18 21:00:00,[],208.43889452352283
103,2,25,28.453981711843554,79.37880710997337,store103@bareilly.com,9378445027,2024-10-18 09:00:00,2024-10-18 21:00:00,[],119.19443051514321
104,2,25,28.379702001176106,79.510254829151,store104@bareilly.com,9947885550,2024-10-18 09:00:00,2024-10-18 21:00:00,[],364.14963245601757
105,2,25,28.34843998681305,79.21039428171872,store105@bareilly.com,9677314786,2024-10-18 09:00:00,2024-10-18 21:00:00,[],202.4456981058617
106,2,25,28.359058094879497,79.41314060339103,store106@bareilly.com,9207075461,2024-10-18 09:00:00,2024-10-18 21:00:00,[],146.1169100070514
107,2,25,28.409192524922723,79.30825018115155,store107@bareilly.com,9003798875,2024-10-18 09:00:00,2024-10-18 21:00:00,[],425.4521904249098
108,2,25,28.247007586231707,79.42088064245237,store108@bareilly.com,9628257769,2024-10-18 09:00:00,2024-10-18 21:00:00,[],361.72912420411024
109,2,25,28.27885975703058,79.40945971599439,store109@bareilly.com,9445039895,2024-10-18 09:00:00,2024-10-18 21:00:00,[],468.3464194133181
110,2,25,28.220721143964766,79.45968311254579,store110@bareilly.com,9289790209,2024-10-18 09:00:00,2024-10-18 21:00:00,[],266.4194906275453
111,2,20,24.851255964958636,84.32936564365819,store111@aurangabad.com,9726913842,2024-10-18 09:00:00,2024-10-18 21:00:00,[],424.1972192213952
112,2,20,24.79878108774203,84.60348017471216,store112@aurangabad.com,9533961218,2024-10-18 09:00:00,2024-10-18 21:00:00,[],466.6463691088183
113,2,20,24.803473154581486,84.47147437525759,store113@aurangabad.com,9784534797,2024-10-18 09:00:00,2024-10-18 21:00:00,[],236.82540231623798
114,2,20,24.628610017002085,84.36120124864632,store114@aurangabad.com,9130927706,2024-10-18 09:00:00,2024-10-18 21:00:00,[],182.22764662843937
115,2,20,24.75528527021296,84.55553595703341,store115@aurangabad.com,9554535449,2024-10-18 09:00:00,2024-10-18 21:00:00,[],353.9499289135015
116,2,20,24.73658080129351,84.36547553857565,store116@aurangabad.com,9636266726,2024-10-18 09:00:00,2024-10-18 21:00:00,[],455.9624874383846
117,2,20,24.750115250332303,84.62245116172741,store117@aurangabad.com,9441782085,2024-10-18 09:00:00,2024-10-18 21:00:00,[],152.71627371189962
118,2,20,24.717245185376505,84.32878842042786,store118@aurangabad.com,9144909177,2024-10-18 09:00:00,2024-10-18 21:00:00,[],266.6304965299539
119,2,20,24.892963762210567,84.22993673245624,store119@aurangabad.com,9860408221,2024-10-18 09:00:00,2024-10-18 21:00:00,[],173.72209105522376
120,2,20,24.587908450570033,84.32824679879228,store120@aurangabad.com,9056599300,2024-10-18 09:00:00,2024-10-18 21:00:00,[],272.4867395455027
121,2,17,31.622301770111676,74.87529834975479,store121@amritsar.com,9871640105,2024-10-18 09:00:00,2024-10-18 21:00:00,[],457.12520679829606
122,2,17,31.61508234830546,74.94085261908992,store122@amritsar.com,9390749686,2024-10-18 09:00:00,2024-10-18 21:00:00,[],240.79913299692217
123,2,17,31.592655141122098,74.73199665498,store123@amritsar.com,9244749326,2024-10-18 09:00:00,2024-10-18 21:00:00,[],217.65875105002598
124,2,17,31.634636105011378,74.87263582526295,store124@amritsar.com,9892248632,2024-10-18 09:00:00,2024-10-18 21:00:00,[],324.23464761494483
125,2,17,31.60004167968793,74.81744692802903,store125@amritsar.com,9649866816,2024-10-18 09:00:00,2024-10-18 21:00:00,[],257.2305510873763
126,2,17,31.63398412233935,74.9204602702049,store126@amritsar.com,9987543490,2024-10-18 09:00:00,2024-10-18 21:00:00,[],280.6736617990334
127,2,17,31.573769891323593,74.82262204927581,store127@amritsar.com,9935090125,2024-10-18 09:00:00,2024-10-18 21:00:00,[],383.31152940791964
128,2,17,31.753887215054238,74.88108269665297,store128@amritsar.com,9698351879,2024-10-18 09:00:00,2024-10-18 21:00:00,[],325.2982024066664
129,2,17,31.481910489077915,74.9281953522762,store129@amritsar.com,9682495754,2024-10-18 09:00:00,2024-10-18 21:00:00,[],213.8258796147539
130,2,17,31.648068825087286,74.86753652153753,store130@amritsar.com,9249317528,2024-10-18 09:00:00,2024-10-18 21:00:00,[],262.798185876814
131,2,13,25.664288440406825,81.866547268786,store131@allahabad.com,9245864216,2024-10-18 09:00:00,2024-10-18 21:00:00,[],130.48772832666944
132,2,13,25.38639164670684,81.88568856774317,store132@allahabad.com,9351654160,2024-10-18 09:00:00,2024-10-18 21:00:00,[],126.52340846174334
133,2,13,25.343535856356517,81.99384612113043,store133@allahabad.com,9880926005,2024-10-18 09:00:00,2024-10-18 21:00:00,[],105.1832514782745
134,2,13,25.2443324695742,81.92596803830774,store134@allahabad.com,9783910751,2024-10-18 09:00:00,2024-10-18 21:00:00,[],164.42461723927875
135,2,13,25.556465513113594,81.77963593616148,store135@allahabad.com,9414796783,2024-10-18 09:00:00,2024-10-18 21:00:00,[],337.9681369800097
136,2,13,25.452936602773168,81.85052725515979,store136@allahabad.com,9215567995,2024-10-18 09:00:00,2024-10-18 21:00:00,[],202.54487544916566
137,2,13,25.40647202495552,81.82180627522872,store137@allahabad.com,9801040682,2024-10-18 09:00:00,2024-10-18 21:00:00,[],264.29641479581016
138,2,13,25.472178774192855,82.0912632943158,store138@allahabad.com,9590939200,2024-10-18 09:00:00,2024-10-18 21:00:00,[],369.3335903945514
139,2,13,25.291709142486912,81.743013338235,store139@allahabad.com,9469928091,2024-10-18 09:00:00,2024-10-18 21:00:00,[],298.5361760098051
140,2,13,25.418938706679292,82.08123631971283,store140@allahabad.com,9516025063,2024-10-18 09:00:00,2024-10-18 21:00:00,[],336.10728350587044
141,2,16,20.745843956260387,77.6638880175073,store141@amaravati.com,9762570781,2024-10-18 09:00:00,2024-10-18 21:00:00,[],232.20054356953176
142,2,16,21.00189665958672,77.79097687286527,store142@amaravati.com,9385651601,2024-10-18 09:00:00,2024-10-18 21:00:00,[],138.04979240285405
143,2,16,20.91187762072872,77.73039507671056,store143@amaravati.com,9461500929,2024-10-18 09:00:00,2024-10-18 21:00:00,[],347.2345312922493
144,2,16,20.880499271720158,77.89768143818131,store144@amaravati.com,9520720313,2024-10-18 09:00:00,2024-10-18 21:00:00,[],373.1371187652361
145,2,16,20.98269118906657,77.99422253189842,store145@amaravati.com,9138199072,2024-10-18 09:00:00,2024-10-18 21:00:00,[],313.2339118346854
146,2,16,20.95241315307567,77.92466646576081,store146@amaravati.com,9009617338,2024-10-18 09:00:00,2024-10-18 21:00:00,[],276.0992340257146
147,2,16,20.840165520401214,77.75090251247738,store147@amaravati.com,9543670116,2024-10-18 09:00:00,2024-10-18 21:00:00,[],255.21524311395547
148,2,16,20.753694384842834,77.73857849382357,store148@amaravati.com,9685397187,2024-10-18 09:00:00,2024-10-18 21:00:00,[],423.21048633892013
149,2,16,20.95290358340174,77.78863156056431,store149@amaravati.com,9830771511,2024-10-18 09:00:00,2024-10-18 21:00:00,[],325.2709393867588
150,2,16,20.918663553857865,77.57050581010321,store150@amaravati.com,9521707122,2024-10-18 09:00:00,2024-10-18 21:00:00,[],187.93129256942495
151,2,12,26.44352416209217,89.5768384548273,store151@alipurduar.com,9580840782,2024-10-18 09:00:00,2024-10-18 21:00:00,[],221.1281731333258
152,2,12,26.43190758029828,89.4560730643624,store152@alipurduar.com,9951592068,2024-10-18 09:00:00,2024-10-18 21:00:00,[],184.66660762873232
153,2,12,26.504408089706043,89.50720416556283,store153@alipurduar.com,9307985075,2024-10-18 09:00:00,2024-10-18 21:00:00,[],359.8777332683359
154,2,12,26.46468627479788,89.4920104294476,store154@alipurduar.com,9275206668,2024-10-18 09:00:00,2024-10-18 21:00:00,[],232.3097338421344
155,2,12,26.446841702625374,89.54761642591765,store155@alipurduar.com,9755596897,2024-10-18 09:00:00,2024-10-18 21:00:00,[],180.30168685403504
156,2,12,26.488716151127797,89.52995228411694,store156@alipurduar.com,9752537111,2024-10-18 09:00:00,2024-10-18 21:00:00,[],302.1859390168198
157,2,12,26.45138284322262,89.47051117512875,store157@alipurduar.com,9058505038,2024-10-18 09:00:00,2024-10-18 21:00:00,[],188.415661590934
158,2,12,26.461820426827163,89.5071455856306,store158@alipurduar.com,9011465605,2024-10-18 09:00:00,2024-10-18 21:00:00,[],446.846524077627
159,2,12,26.459325146102007,89.50782143658346,store159@alipurduar.com,9776926580,2024-10-18 09:00:00,2024-10-18 21:00:00,[],131.84034178874668
160,2,12,26.46410263197392,89.46303624651098,store160@alipurduar.com,9398557545,2024-10-18 09:00:00,2024-10-18 21:00:00,[],467.15935313324593
161,2,19,19.86827305389893,75.36804643901313,store161@aurangabad.com,9982411578,2024-10-18 09:00:00,2024-10-18 21:00:00,[],260.2633927345272
162,2,19,19.819110854565196,75.39535591926237,store162@aurangabad.com,9969004172,2024-10-18 09:00:00,2024-10-18 21:00:00,[],252.88681167466785
163,2,19,19.71911490814813,75.28609680911633,store163@aurangabad.com,9109667244,2024-10-18 09:00:00,2024-10-18 21:00:00,[],383.7059838913139
164,2,19,19.849509057899382,75.26356646470767,store164@aurangabad.com,9220934815,2024-10-18 09:00:00,2024-10-18 21:00:00,[],413.92749716246414
165,2,19,19.829550857495253,75.37635678085364,store165@aurangabad.com,9898218841,2024-10-18 09:00:00,2024-10-18 21:00:00,[],374.52771498343293
166,2,19,19.906540044176037,75.52357341139441,store166@aurangabad.com,9184755416,2024-10-18 09:00:00,2024-10-18 21:00:00,[],205.7059706285288
167,2,19,19.913239195524444,75.36986599241695,store167@aurangabad.com,9612525783,2024-10-18 09:00:00,2024-10-18 21:00:00,[],201.31754468670292
168,2,19,19.913481495075626,75.23044949518723,store168@aurangabad.com,9190355628,2024-10-18 09:00:00,2024-10-18 21:00:00,[],116.89587439946413
169,2,19,19.898149769315435,75.21005331237166,store169@aurangabad.com,9818802919,2024-10-18 09:00:00,2024-10-18 21:00:00,[],467.5177164278533
170,2,19,19.903423080390557,75.19968706307493,store170@aurangabad.com,9272918363,2024-10-18 09:00:00,2024-10-18 21:00:00,[],433.6956091990673
171,2,23,34.118946988284236,74.47969874956806,store171@baramula.com,9635128668,2024-10-18 09:00:00,2024-10-18 21:00:00,[],485.07900617170907
172,2,23,34.179893997501786,74.35018027280228,store172@baramula.com,9546407745,2024-10-18 09:00:00,2024-10-18 21:00:00,[],150.8374341368131
173,2,23,34.377412628386026,74.40498573568692,store173@baramula.com,9374418332,2024-10-18 09:00:00,2024-10-18 21:00:00,[],499.3722413907986
174,2,23,34.05836015099578,74.24927290184522,store174@baramula.com,9934731128,2024-10-18 09:00:00,2024-10-18 21:00:00,[],209.65373766674168
175,2,23,34.251070602381304,74.20326964549706,store175@baramula.com,9423740094,2024-10-18 09:00:00,2024-10-18 21:00:00,[],366.5830566908861
176,2,23,34.26360290358338,74.50189910997737,store176@baramula.com,9648079662,2024-10-18 09:00:00,2024-10-18 21:00:00,[],177.1167870866671
177,2,23,34.19022090234816,74.2519337193232,store177@baramula.com,9942601219,2024-10-18 09:00:00,2024-10-18 21:00:00,[],130.63976994237584
178,2,23,34.21902704147738,74.553316980658,store178@baramula.com,9503022181,2024-10-18 09:00:00,2024-10-18 21:00:00,[],477.1455068173394
179,2,23,34.28840852634212,74.27340027929095,store179@baramula.com,9035807267,2024-10-18 09:00:00,2024-10-18 21:00:00,[],242.55870422310807
180,2,23,34.25696532638723,74.46562707849075,store180@baramula.com,9804188236,2024-10-18 09:00:00,2024-10-18 21:00:00,[],282.8872158534292
181,2,8,26.357949732148665,74.83911476840369,store181@ajmer.com,9603019785,2024-10-18 09:00:00,2024-10-18 21:00:00,[],487.3152156134032
182,2,8,26.283705932599,74.59196246368404,store182@ajmer.com,9606408183,2024-10-18 09:00:00,2024-10-18 21:00:00,[],336.10707889706833
183,2,8,26.491294196261133,74.39637124209743,store183@ajmer.com,9193303832,2024-10-18 09:00:00,2024-10-18 21:00:00,[],251.9013949946201
184,2,8,26.391775284113844,74.58047358783581,store184@ajmer.com,9804058462,2024-10-18 09:00:00,2024-10-18 21:00:00,[],218.04910297703583
185,2,8,26.435902811277273,74.52640431780695,store185@ajmer.com,9806038469,2024-10-18 09:00:00,2024-10-18 21:00:00,[],450.6107132432454
186,2,8,26.604616168968082,74.613930332234,store186@ajmer.com,9319780178,2024-10-18 09:00:00,2024-10-18 21:00:00,[],287.81964433214637
187,2,8,26.461389951343474,74.65106707885514,store187@ajmer.com,9803988756,2024-10-18 09:00:00,2024-10-18 21:00:00,[],240.12450454002035
188,2,8,26.56264094521138,74.57934045685575,store188@ajmer.com,9882809168,2024-10-18 09:00:00,2024-10-18 21:00:00,[],300.4557963226042
189,2,8,26.35925490087999,74.60787113606176,store189@ajmer.com,9650436532,2024-10-18 09:00:00,2024-10-18 21:00:00,[],139.22507259495057
