driver_id,name,latitude,longitude,city_id,vehicle_id,operators_id,is_available,max_delivery_radius,pending_orders_count,availability_time
34,Driver_34,30.27353611080627,74.06450401163413,1,34,8,True,,,
35,Driver_35,30.09309143829894,74.2672825491284,1,35,4,True,,,
36,Driver_36,30.1545607859996,74.17530048541896,1,36,6,True,,,
37,Driver_37,30.152405776272193,74.22822566320562,1,37,6,True,,,
38,Driver_38,30.29899838087516,74.16160765075652,1,38,4,True,,,
39,Driver_39,30.149787226235812,74.1960086927179,1,39,4,True,,,
40,Driver_40,30.2502019306533,74.27468039018288,1,40,6,True,,,
41,Driver_41,30.084879665806945,74.0548330974006,1,41,6,True,,,
42,Driver_42,30.017183493602573,74.34411625269374,1,42,8,True,,,
43,Driver_43,30.14432016148348,74.20396067703915,1,43,8,True,,,
44,Driver_44,30.189134641716546,74.25074741694992,1,44,6,True,,,
45,Driver_45,30.169996095877742,74.31989482956668,1,45,6,True,,,
46,Driver_46,30.085890004033867,74.18715839700505,1,46,4,True,,,
47,Driver_47,30.098587716013235,74.23769523562217,1,47,6,True,,,
48,Driver_48,30.10281296573635,74.18870915548095,1,48,8,True,,,
49,Driver_49,30.191743029710402,74.17323173898534,1,49,6,True,,,
50,Driver_50,30.155072416074255,74.38686998618311,1,50,4,True,,,
51,Driver_51,30.189319787606877,74.06233453249692,1,51,4,True,,,
52,Driver_52,30.140313917575284,74.193829879513,1,52,4,True,,,
53,Driver_53,30.14145057079963,74.2074401793488,1,53,4,True,,,
54,Driver_54,30.005386397922138,74.2737371553342,1,54,4,True,,,
55,Driver_55,30.14152480575973,74.22934296246083,1,55,4,True,,,
56,Driver_56,30.33769260588055,74.12101962268312,1,56,6,True,,,
57,Driver_57,29.981692834559265,74.18692496965727,1,57,6,True,,,
58,Driver_58,29.99957129896087,74.28961302172245,1,58,4,True,,,
59,Driver_59,30.278503407641786,74.05154674933867,1,59,4,True,,,
60,Driver_60,30.187320391185256,74.22412731039333,1,60,8,True,,,
61,Driver_61,30.242960323106445,74.20519656565361,1,61,4,True,,,
62,Driver_62,30.20063404657836,74.1460674586773,1,62,8,True,,,
63,Driver_63,30.306025908560112,74.04507333975573,1,63,6,True,,,
64,Driver_64,30.00356218951211,74.1901900339851,1,64,4,True,,,
65,Driver_65,30.219579181968182,74.3373068354333,1,65,4,True,,,
66,Driver_66,30.148327109968616,74.19155338719982,1,66,6,True,,,
67,Driver_67,30.158722468416247,74.20214356180776,1,67,8,True,,,
68,Driver_68,30.176238371337273,74.23575708348083,1,68,8,True,,,
69,Driver_69,30.117771966694278,74.08050806216326,1,69,8,True,,,
70,Driver_70,30.15443554096139,74.19501729577775,1,70,4,True,,,
71,Driver_71,30.047372644702687,74.01688837421607,1,71,4,True,,,
72,Driver_72,30.170634879781232,74.19254832462637,1,72,8,True,,,
73,Driver_73,30.043237361676223,74.21800307986742,1,73,6,True,,,
74,Driver_74,29.965285025692726,74.30000629854648,1,74,8,True,,,
75,Driver_75,30.098384135281766,74.21137987188631,1,75,8,True,,,
76,Driver_76,30.014365727240506,74.21678259856594,1,76,8,True,,,
77,Driver_77,30.275185665513764,74.26698633125523,1,77,8,True,,,
78,Driver_78,30.09709816526571,74.24924204690913,1,78,4,True,,,
79,Driver_79,30.3113377434555,74.3247964711565,1,79,6,True,,,
80,Driver_80,29.977159796914087,74.08930766550588,1,80,8,True,,,
81,Driver_81,30.130455178014056,74.18252463128051,1,81,4,True,,,
82,Driver_82,30.1079167115454,74.29259575458317,1,82,8,True,,,
83,Driver_83,30.155485478466307,74.1614674017829,1,83,4,True,,,
84,Driver_84,30.08667103642663,74.39789116531837,1,84,6,True,,,
85,Driver_85,30.16772968277802,74.23827171658387,1,85,6,True,,,
86,Driver_86,30.144631163583988,74.19537830863486,1,86,8,True,,,
87,Driver_87,30.15541027335306,74.20547440613437,1,87,6,True,,,
88,Driver_88,30.025499035548783,74.12376695980059,1,88,4,True,,,
89,Driver_89,30.161177216578622,74.22977634819024,1,89,8,True,,,
90,Driver_90,30.13588896544506,74.29102791778054,1,90,4,True,,,
91,Driver_91,30.151415767269363,74.20546334587226,1,91,8,True,,,
92,Driver_92,30.14031096606457,74.08673224591054,1,92,8,True,,,
93,Driver_93,30.144052377853097,74.19575957886059,1,93,8,True,,,
94,Driver_94,30.25449119495305,74.25589825659652,1,94,6,True,,,
95,Driver_95,30.318071740713105,74.06559817028095,1,95,6,True,,,
96,Driver_96,30.187174512021564,74.40156972073079,1,96,6,True,,,
97,Driver_97,30.119967740697014,74.24076567835164,1,97,4,True,,,
98,Driver_98,30.146123475155783,74.18730013100149,1,98,4,True,,,
99,Driver_99,30.197527416313513,74.16032135157903,1,99,8,True,,,
100,Driver_100,30.10581687472702,74.24066258088529,1,100,6,True,,,
101,Driver_101,19.501019401896947,78.36309245199665,2,101,3,True,,,
102,Driver_102,19.396617842839717,78.1558427366822,2,102,4,True,,,
103,Driver_103,19.644906432750417,78.3496994492083,2,103,3,True,,,
104,Driver_104,19.361504849163314,78.2945861965887,2,104,3,True,,,
105,Driver_105,19.45589735021827,78.23984284034276,2,105,4,True,,,
106,Driver_106,19.304365431624078,78.36579864754499,2,106,4,True,,,
107,Driver_107,19.405616329569273,78.54968644744511,2,107,3,True,,,
108,Driver_108,19.43054761150653,78.25423701217288,2,108,5,True,,,
109,Driver_109,19.338509843325912,78.33544534862989,2,109,4,True,,,
110,Driver_110,19.289792937063165,78.26412081285562,2,110,4,True,,,
111,Driver_111,19.233042383343008,78.25231211343076,2,111,5,True,,,
112,Driver_112,19.385449721987026,78.35516318704254,2,112,3,True,,,
113,Driver_113,19.43568557608574,78.5233126657117,2,113,5,True,,,
114,Driver_114,19.545260535820827,78.20813694045091,2,114,3,True,,,
115,Driver_115,19.40504213209062,78.28048607559852,2,115,3,True,,,
116,Driver_116,19.378832639876215,78.32591564671948,2,116,4,True,,,
117,Driver_117,19.438402613239102,78.2920972116188,2,117,3,True,,,
118,Driver_118,19.168018828853345,78.29122171039586,2,118,4,True,,,
119,Driver_119,19.519702739901337,78.17910295491254,2,119,5,True,,,
120,Driver_120,19.388732064256416,78.46656277154115,2,120,4,True,,,
121,Driver_121,19.42542747783447,78.32475271193887,2,121,3,True,,,
122,Driver_122,19.452778628546895,78.29180997051056,2,122,3,True,,,
123,Driver_123,19.422728013475858,78.34139432604829,2,123,4,True,,,
124,Driver_124,19.448831170345414,78.4431118072432,2,124,5,True,,,
125,Driver_125,19.257186457939746,78.25785804169251,2,125,5,True,,,
126,Driver_126,19.542197500243194,78.23984578958684,2,126,5,True,,,
127,Driver_127,19.416195035669556,78.29612838423165,2,127,3,True,,,
128,Driver_128,19.430597229663615,78.32628271543103,2,128,5,True,,,
129,Driver_129,19.46592799511599,78.4031537563593,2,129,5,True,,,
130,Driver_130,19.310441332994355,78.28521333424439,2,130,5,True,,,
131,Driver_131,19.43036115809753,78.41057541762777,2,131,5,True,,,
132,Driver_132,19.53557706873995,78.26252710957549,2,132,3,True,,,
133,Driver_133,19.49092047256716,78.40841326944349,2,133,5,True,,,
134,Driver_134,19.469530844324566,78.15624401627511,2,134,5,True,,,
135,Driver_135,19.455788571731727,78.19772545379847,2,135,3,True,,,
136,Driver_136,19.54818591877939,78.31285244705552,2,136,3,True,,,
137,Driver_137,19.40875765742449,78.09915151291952,2,137,5,True,,,
138,Driver_138,19.3940328730634,78.36940454389412,2,138,5,True,,,
139,Driver_139,19.432251383386447,78.35183694066164,2,139,4,True,,,
140,Driver_140,19.358866402509605,78.22867775134752,2,140,5,True,,,
141,Driver_141,19.412509857036017,78.2445307557999,2,141,4,True,,,
142,Driver_142,19.3920410570969,78.28154390709882,2,142,5,True,,,
143,Driver_143,19.399445681483197,78.3086420567475,2,143,4,True,,,
144,Driver_144,19.3995172526462,78.30785540667497,2,144,3,True,,,
145,Driver_145,19.268524065553983,78.52199363391624,2,145,4,True,,,
146,Driver_146,19.35019052075183,78.21586412062756,2,146,5,True,,,
147,Driver_147,19.64109129724517,78.24184158318052,2,147,5,True,,,
148,Driver_148,19.40533938710176,78.29439113105096,2,148,4,True,,,
149,Driver_149,19.209533824379825,78.35911491651025,2,149,5,True,,,
150,Driver_150,19.342071971615653,78.51742281419196,2,150,4,True,,,
151,Driver_151,19.248194686036356,78.2637226571983,2,151,4,True,,,
152,Driver_152,19.385777664985266,78.23905381006627,2,152,5,True,,,
153,Driver_153,19.381084402917047,78.31155818882776,2,153,3,True,,,
154,Driver_154,19.221123891846112,78.36750954632366,2,154,5,True,,,
155,Driver_155,19.322377542459293,78.53738435939341,2,155,3,True,,,
156,Driver_156,19.540646439470233,78.3881134038689,2,156,5,True,,,
157,Driver_157,19.55561250896358,78.24585306456498,2,157,5,True,,,
158,Driver_158,19.326517709836775,78.31023328769793,2,158,3,True,,,
159,Driver_159,19.40121971938941,78.32850358395548,2,159,5,True,,,
160,Driver_160,19.45244170918101,78.43786411118428,2,160,4,True,,,
161,Driver_161,19.415940335995874,78.25309799388121,2,161,5,True,,,
162,Driver_162,19.490421063388123,78.23099641387876,2,162,3,True,,,
163,Driver_163,19.409054219142963,78.38190455239075,2,163,3,True,,,
164,Driver_164,19.483740297348437,78.33185527194577,2,164,4,True,,,
165,Driver_165,19.244487531996104,78.29341794368911,2,165,5,True,,,
166,Driver_166,19.48242370461609,78.31203502859756,2,166,3,True,,,
167,Driver_167,19.407393411811917,78.30331539788438,2,167,5,True,,,
168,Driver_168,19.49848173224897,78.52723805358619,2,168,3,True,,,
169,Driver_169,19.44411790368834,78.56353031947144,2,169,5,True,,,
170,Driver_170,19.29867489146435,78.11856704362239,2,170,3,True,,,
171,Driver_171,19.394528842716955,78.16837723459065,2,171,4,True,,,
172,Driver_172,19.417374755195286,78.31804764546631,2,172,4,True,,,
173,Driver_173,19.185482416889258,78.30187369464565,2,173,3,True,,,
174,Driver_174,19.299898141130278,78.31235913989153,2,174,4,True,,,
175,Driver_175,19.63441653663446,78.22919087956,2,175,5,True,,,
176,Driver_176,19.403211744353037,78.24777808845796,2,176,4,True,,,
177,Driver_177,19.56820441014954,78.31109338325089,2,177,3,True,,,
178,Driver_178,19.342328287385843,78.48497355540671,2,178,3,True,,,
179,Driver_179,19.304779015237965,78.35071827282462,2,179,4,True,,,
180,Driver_180,19.391260149586657,78.22262973868604,2,180,4,True,,,
181,Driver_181,19.410169420117146,78.30834122864684,2,181,5,True,,,
182,Driver_182,19.363650189918747,78.30745406739352,2,182,3,True,,,
183,Driver_183,19.33292882463848,78.27981844194171,2,183,4,True,,,
184,Driver_184,19.509094451801484,78.16504427172471,2,184,3,True,,,
185,Driver_185,19.334842347946605,78.18185627730067,2,185,3,True,,,
186,Driver_186,19.416468654767083,78.46554067376722,2,186,4,True,,,
187,Driver_187,19.291243733852713,78.26226754893901,2,187,5,True,,,
188,Driver_188,19.395568068086643,78.29857059661371,2,188,5,True,,,
189,Driver_189,19.460491534416736,78.480895121616,2,189,3,True,,,
190,Driver_190,19.2770791678853,78.53016130519781,2,190,5,True,,,
191,Driver_191,19.54684733459761,78.24838208219991,2,191,4,True,,,
192,Driver_192,19.304349242638626,78.41905353983319,2,192,3,True,,,
193,Driver_193,19.237742712001445,78.31102843707563,2,193,3,True,,,
194,Driver_194,19.384895465494747,78.31383156827388,2,194,5,True,,,
195,Driver_195,19.63525612332854,78.31393990775456,2,195,3,True,,,
196,Driver_196,19.195427366262866,78.45330085691245,2,196,4,True,,,
197,Driver_197,19.302830976348222,78.32782657648511,2,197,4,True,,,
198,Driver_198,19.389196984512203,78.31418744909392,2,198,3,True,,,
199,Driver_199,19.30678469100752,78.39107457486145,2,199,5,True,,,
200,Driver_200,19.424098491017048,78.37747257655451,2,200,4,True,,,
201,Driver_201,23.8134780699941,91.2008292580529,3,201,1,True,,,
202,Driver_202,23.741041821269494,91.25182620260475,3,202,10,True,,,
203,Driver_203,23.837993441436574,91.18171079524213,3,203,3,True,,,
204,Driver_204,23.824808268771115,91.12266748495499,3,204,1,True,,,
205,Driver_205,23.831183694053667,91.3383787723888,3,205,1,True,,,
206,Driver_206,23.78090529082004,91.4804806846921,3,206,3,True,,,
207,Driver_207,23.90606831990684,91.2503210117289,3,207,10,True,,,
208,Driver_208,23.98571665827581,91.51418827649871,3,208,1,True,,,
209,Driver_209,23.77955882292031,91.13184300324109,3,209,10,True,,,
210,Driver_210,23.93165403409092,91.53723877485596,3,210,1,True,,,
211,Driver_211,23.591614563553016,91.19455128654744,3,211,3,True,,,
212,Driver_212,23.99898559017268,91.26822137866196,3,212,1,True,,,
213,Driver_213,23.747877193440804,91.28913494641965,3,213,3,True,,,
214,Driver_214,23.88017672927228,91.45292857911001,3,214,10,True,,,
215,Driver_215,23.73632224193111,91.20401226775219,3,215,3,True,,,
216,Driver_216,23.835783804320958,91.27378969399425,3,216,10,True,,,
217,Driver_217,23.90055267783716,91.34269987354087,3,217,3,True,,,
218,Driver_218,23.92945013024251,91.02769923968138,3,218,10,True,,,
219,Driver_219,23.675980935976618,91.24413291631693,3,219,10,True,,,
220,Driver_220,24.091611526853697,91.36877018061607,3,220,10,True,,,
221,Driver_221,23.861160688537357,91.29207847809627,3,221,1,True,,,
222,Driver_222,23.879486602647514,91.25560695912117,3,222,3,True,,,
223,Driver_223,24.03180466609987,91.24454526326872,3,223,10,True,,,
224,Driver_224,23.659332895276627,91.30284943389077,3,224,1,True,,,
225,Driver_225,23.818932386967838,91.29483853135935,3,225,1,True,,,
226,Driver_226,23.978455185245657,91.24094610669181,3,226,10,True,,,
227,Driver_227,24.004435536328316,91.24361873051569,3,227,10,True,,,
228,Driver_228,23.78319837433682,91.22884997430242,3,228,3,True,,,
229,Driver_229,23.863908241508156,91.13814925382623,3,229,3,True,,,
230,Driver_230,23.855532387255288,91.32638714215352,3,230,10,True,,,
231,Driver_231,23.913511680041637,91.101803778403,3,231,1,True,,,
232,Driver_232,23.704288203110707,91.24673599422455,3,232,3,True,,,
233,Driver_233,23.865873756191412,91.4650708676128,3,233,1,True,,,
234,Driver_234,23.82760803998909,91.40696338932469,3,234,3,True,,,
235,Driver_235,23.8359461604579,91.27848156984001,3,235,3,True,,,
236,Driver_236,24.097980728850033,91.23439799089743,3,236,1,True,,,
237,Driver_237,24.044158212180683,91.35131488416917,3,237,10,True,,,
238,Driver_238,23.86405719989151,91.23899956828579,3,238,1,True,,,
239,Driver_239,23.623015114876843,91.38385256319253,3,239,3,True,,,
240,Driver_240,23.829137657520416,91.27091287758542,3,240,10,True,,,
241,Driver_241,23.77545083267934,91.34436972953823,3,241,3,True,,,
242,Driver_242,23.810541999086315,91.27911696203535,3,242,10,True,,,
243,Driver_243,23.83872651144805,91.26315476177098,3,243,3,True,,,
244,Driver_244,23.7562474339719,91.26688249629268,3,244,1,True,,,
245,Driver_245,23.983372406714295,91.45678582626384,3,245,10,True,,,
246,Driver_246,23.70005104288164,91.15399642742017,3,246,3,True,,,
247,Driver_247,24.064866106269896,91.3413604465254,3,247,3,True,,,
248,Driver_248,23.73329813440614,91.20816013691297,3,248,1,True,,,
249,Driver_249,23.833378091533397,91.11714721142602,3,249,1,True,,,
250,Driver_250,23.743152832817614,91.01281834072007,3,250,10,True,,,
251,Driver_251,23.953403200045827,91.28724848393578,3,251,10,True,,,
252,Driver_252,23.717114527740343,91.06102178695605,3,252,10,True,,,
253,Driver_253,23.694927830676946,91.35336943105604,3,253,3,True,,,
254,Driver_254,24.040775072908,91.46235448445381,3,254,10,True,,,
255,Driver_255,23.797731243531203,91.2669865792915,3,255,10,True,,,
256,Driver_256,23.857215588092732,91.17016571167404,3,256,1,True,,,
257,Driver_257,24.013034756245766,91.49303808193208,3,257,10,True,,,
258,Driver_258,23.979855739296646,91.48644943325912,3,258,1,True,,,
259,Driver_259,23.836873361067642,91.33173871485768,3,259,10,True,,,
260,Driver_260,23.816769539816477,91.27478051521976,3,260,3,True,,,
261,Driver_261,23.82966359413613,91.40770402098029,3,261,10,True,,,
262,Driver_262,23.89116158330959,91.4248936127709,3,262,10,True,,,
263,Driver_263,23.850197741582345,91.28588392732314,3,263,1,True,,,
264,Driver_264,23.90569817830906,91.09181009230191,3,264,1,True,,,
265,Driver_265,23.904957722749636,91.4686831187759,3,265,10,True,,,
266,Driver_266,23.794962761224888,91.34014494434679,3,266,10,True,,,
267,Driver_267,23.80031062170731,91.08066280599819,3,267,1,True,,,
268,Driver_268,23.915798783011304,91.22196234868707,3,268,3,True,,,
269,Driver_269,23.79800347395485,91.21804986004577,3,269,3,True,,,
270,Driver_270,23.68668212704271,91.4460393027564,3,270,1,True,,,
271,Driver_271,24.077895451980105,91.3449348696156,3,271,1,True,,,
272,Driver_272,23.74167153562117,91.04425665433048,3,272,3,True,,,
273,Driver_273,23.803537401630038,91.24042591670374,3,273,1,True,,,
274,Driver_274,23.606601567365434,91.40458437344765,3,274,3,True,,,
275,Driver_275,23.75819905769452,91.43157412695224,3,275,1,True,,,
276,Driver_276,23.815733427095022,91.10079135532033,3,276,3,True,,,
277,Driver_277,23.67244029745848,91.21401097453244,3,277,3,True,,,
278,Driver_278,23.971365370317816,91.2934607722102,3,278,1,True,,,
279,Driver_279,23.946237376825056,91.33063694995354,3,279,1,True,,,
280,Driver_280,23.846002059674724,91.22289904919607,3,280,1,True,,,
281,Driver_281,23.863209137070772,91.27037297635455,3,281,1,True,,,
282,Driver_282,23.65152809483918,91.46293736755459,3,282,1,True,,,
283,Driver_283,23.855813956708765,91.26577027188559,3,283,3,True,,,
284,Driver_284,23.831002748056818,91.32464155645484,3,284,1,True,,,
285,Driver_285,24.012657197907476,91.4453669576546,3,285,1,True,,,
286,Driver_286,23.86295508782848,91.50847606475905,3,286,10,True,,,
287,Driver_287,23.837576456674075,91.2719646853811,3,287,10,True,,,
288,Driver_288,23.834656608605563,91.28463493075378,3,288,3,True,,,
289,Driver_289,23.948964253416193,91.48338023269146,3,289,3,True,,,
290,Driver_290,23.750982650183264,91.51752394461265,3,290,1,True,,,
291,Driver_291,24.0928931114591,91.1993521364613,3,291,1,True,,,
292,Driver_292,23.904746407115862,91.25357080075246,3,292,3,True,,,
293,Driver_293,23.84633023348451,91.5571986877783,3,293,10,True,,,
294,Driver_294,23.805977727082766,91.44372767763126,3,294,1,True,,,
295,Driver_295,23.722713850878478,91.33701843230313,3,295,3,True,,,
296,Driver_296,23.87788384635628,91.29221224608385,3,296,10,True,,,
297,Driver_297,23.821779140010676,91.5031419271577,3,297,10,True,,,
298,Driver_298,23.863865379298034,91.51165791790837,3,298,3,True,,,
299,Driver_299,23.836368322962205,91.27875909440934,3,299,1,True,,,
300,Driver_300,23.955692611099206,91.18452423428471,3,300,1,True,,,
301,Driver_301,27.178820652324625,78.09486538024849,4,301,5,True,,,
302,Driver_302,27.19445039154007,77.91714349711111,4,302,6,True,,,
303,Driver_303,27.23371555123363,78.0257146174881,4,303,6,True,,,
304,Driver_304,27.163974790019903,78.08700269937708,4,304,6,True,,,
305,Driver_305,27.24968855584608,77.97121735574295,4,305,5,True,,,
306,Driver_306,27.218320652631014,77.92830406239666,4,306,6,True,,,
307,Driver_307,27.210955848792807,78.08024861008029,4,307,5,True,,,
308,Driver_308,27.202957326211884,78.07161630417093,4,308,6,True,,,
309,Driver_309,27.102768691929505,78.03665337834968,4,309,6,True,,,
310,Driver_310,27.254852298637523,77.99694261544919,4,310,6,True,,,
311,Driver_311,27.1813297098618,78.01303251037254,4,311,6,True,,,
312,Driver_312,27.198848384810358,78.03540052451315,4,312,6,True,,,
313,Driver_313,27.145251248549947,77.93697209469852,4,313,5,True,,,
314,Driver_314,27.192315395683174,78.01644205050513,4,314,5,True,,,
315,Driver_315,27.238138332447697,78.03077227000107,4,315,6,True,,,
316,Driver_316,27.16425898273133,78.07926692271245,4,316,6,True,,,
317,Driver_317,27.16655149600598,78.05269232411658,4,317,5,True,,,
318,Driver_318,27.191349430605733,77.98143015665316,4,318,6,True,,,
319,Driver_319,27.12705316914277,77.98608432414306,4,319,5,True,,,
320,Driver_320,27.120617420806244,78.02469494382022,4,320,6,True,,,
321,Driver_321,27.210410169535802,78.02976811258047,4,321,6,True,,,
322,Driver_322,27.159140899317997,78.07581401550763,4,322,5,True,,,
323,Driver_323,27.16637752025645,77.97988699410368,4,323,5,True,,,
324,Driver_324,27.22301569004663,77.98091658411487,4,324,5,True,,,
325,Driver_325,27.211476234502268,77.93435877186063,4,325,5,True,,,
326,Driver_326,27.194606247097454,78.03581381490956,4,326,6,True,,,
327,Driver_327,27.24037587325364,78.05806605920459,4,327,5,True,,,
328,Driver_328,27.105863052021775,78.04300704411855,4,328,5,True,,,
329,Driver_329,27.246926947002283,77.93869438260218,4,329,6,True,,,
330,Driver_330,27.163243366315,77.98691687733518,4,330,6,True,,,
331,Driver_331,27.152258404615335,78.06364906578736,4,331,5,True,,,
332,Driver_332,27.167569176221583,77.97400813175673,4,332,5,True,,,
333,Driver_333,27.195483712741083,78.02298989067428,4,333,5,True,,,
334,Driver_334,27.169005611314805,78.03245217969692,4,334,6,True,,,
335,Driver_335,27.11793457043826,78.00821649897718,4,335,5,True,,,
336,Driver_336,27.21930519144988,78.05942641487086,4,336,5,True,,,
337,Driver_337,27.188608287817807,78.01267957614844,4,337,5,True,,,
338,Driver_338,27.199089387039233,77.99428012745193,4,338,6,True,,,
339,Driver_339,27.184381871001612,77.9481702524135,4,339,6,True,,,
340,Driver_340,27.17801600689641,78.01094407759959,4,340,5,True,,,
341,Driver_341,27.21335755909123,77.99622730441602,4,341,6,True,,,
342,Driver_342,27.21228381094903,78.0296365803878,4,342,6,True,,,
343,Driver_343,27.23609098191367,78.08387818494307,4,343,5,True,,,
344,Driver_344,27.155009682256267,78.0101821767032,4,344,5,True,,,
345,Driver_345,27.266992350634567,77.99656913691175,4,345,6,True,,,
346,Driver_346,27.17904176959691,78.08727471688206,4,346,6,True,,,
347,Driver_347,27.11901999744984,78.00405079468328,4,347,6,True,,,
348,Driver_348,27.206746409338265,78.00637418160191,4,348,5,True,,,
349,Driver_349,27.161647772695957,77.93363527580418,4,349,5,True,,,
350,Driver_350,27.219761494061327,78.04083931215919,4,350,5,True,,,
351,Driver_351,27.18253176112525,77.98342751776144,4,351,5,True,,,
352,Driver_352,27.190815785944917,78.04430851805408,4,352,6,True,,,
353,Driver_353,27.103639917117714,78.03016241513168,4,353,5,True,,,
354,Driver_354,27.135497230867383,77.94288716276651,4,354,6,True,,,
355,Driver_355,27.17248655431496,77.95848463802314,4,355,6,True,,,
356,Driver_356,27.156564719135492,78.08143595018808,4,356,5,True,,,
357,Driver_357,27.189016248809352,77.92972496880384,4,357,5,True,,,
358,Driver_358,27.226163935801026,77.98075892862116,4,358,5,True,,,
359,Driver_359,27.258742119297654,77.9976014335025,4,359,6,True,,,
360,Driver_360,27.245132154994966,77.94379686543107,4,360,5,True,,,
361,Driver_361,27.174186335399853,78.01179697774269,4,361,6,True,,,
362,Driver_362,27.108427792630284,77.98717938887445,4,362,6,True,,,
363,Driver_363,27.23397144422056,78.05969698971577,4,363,5,True,,,
364,Driver_364,27.11185842073429,77.99227172649748,4,364,6,True,,,
365,Driver_365,27.117394474606225,77.94697024159318,4,365,6,True,,,
366,Driver_366,27.24571968983506,77.92538041192844,4,366,6,True,,,
367,Driver_367,27.13662196871106,78.08578499997604,4,367,5,True,,,
368,Driver_368,27.192644570203804,78.04020068515163,4,368,6,True,,,
369,Driver_369,27.14982570448626,77.98853523740549,4,369,6,True,,,
370,Driver_370,27.25595815765977,78.02811782388187,4,370,5,True,,,
371,Driver_371,27.195191319313015,77.98667273082162,4,371,6,True,,,
372,Driver_372,27.215492979491078,78.0433131466819,4,372,6,True,,,
373,Driver_373,27.2355265958639,78.08647374420167,4,373,5,True,,,
374,Driver_374,27.152962316992742,78.01373183100604,4,374,6,True,,,
375,Driver_375,27.195629790109198,78.04612452380836,4,375,5,True,,,
376,Driver_376,27.19855051374673,78.06590719890136,4,376,6,True,,,
377,Driver_377,27.176414694045395,78.01630723747412,4,377,5,True,,,
378,Driver_378,27.179532064817774,77.96199105559043,4,378,6,True,,,
379,Driver_379,27.15208264264226,78.03713935007077,4,379,6,True,,,
380,Driver_380,27.17134905881893,78.01389281557714,4,380,6,True,,,
381,Driver_381,27.17723500859709,78.00998886706692,4,381,5,True,,,
382,Driver_382,27.139217351159996,77.92031638187201,4,382,5,True,,,
383,Driver_383,27.11197684022134,77.9651104356735,4,383,6,True,,,
384,Driver_384,27.20791595010865,78.00035781303546,4,384,6,True,,,
385,Driver_385,27.186359639020317,78.00438671180947,4,385,6,True,,,
386,Driver_386,27.22865630320547,78.01323053505816,4,386,5,True,,,
387,Driver_387,27.178944311635576,78.00636703017004,4,387,5,True,,,
388,Driver_388,27.1947238869385,78.07295822893326,4,388,5,True,,,
389,Driver_389,27.24401724657618,77.99841040106763,4,389,6,True,,,
390,Driver_390,27.193450216202518,77.99807453820482,4,390,5,True,,,
391,Driver_391,27.215088557951937,77.91256295466665,4,391,6,True,,,
392,Driver_392,27.138758982107536,78.01384721195353,4,392,5,True,,,
393,Driver_393,27.151621976675337,78.04767122020002,4,393,6,True,,,
394,Driver_394,27.243889790158217,77.95249971090267,4,394,5,True,,,
395,Driver_395,27.24088601535629,78.08647527653686,4,395,5,True,,,
396,Driver_396,27.22461105292373,78.01149347734389,4,396,6,True,,,
